loss
8.577528866187832318e+05
7.039832377776436042e+05
6.637586240041042911e+05
6.480439398539352696e+05
6.384704493300338509e+05
6.309591248491067672e+05
6.252817056675519561e+05
6.204346826714148046e+05
6.168242969881700119e+05
6.145452537723322166e+05
6.115740715837759199e+05
6.100167157774022780e+05
6.078678123491067672e+05
6.076403785912602907e+05
6.062791499577498762e+05
6.045757828947368544e+05
6.039126747344278265e+05
6.030374702740221983e+05
6.014758784101883648e+05
6.013467645159342792e+05
6.000856728935296414e+05
5.994353382423949661e+05
5.979885221209560987e+05
5.977123950688072946e+05
5.969619803838725202e+05
5.962839983099951642e+05
5.956989225313857896e+05
5.954522245593916159e+05
5.948174950205214554e+05
5.947521924794785446e+05
5.940307833474166691e+05
5.931650496137131704e+05
5.934336061081603402e+05
5.923973764485755237e+05
5.917127138761468232e+05
5.911306189944471698e+05
5.911641041163689224e+05
5.906053873128923588e+05
5.909333735514244763e+05
5.899000426424432080e+05
5.889923078223080374e+05
5.893171600374215050e+05
5.894859365041042911e+05
5.883351861721390160e+05
5.883180504285369534e+05
5.881904509295026073e+05
5.878110094157411950e+05
5.872154736540318700e+05
5.869002074179140618e+05
5.866834340596330585e+05
5.863544984608885134e+05
5.862668416224046377e+05
5.858961132303235354e+05
5.860955750543215545e+05
5.850599992455336032e+05
5.850242489437470213e+05
5.848074869628199376e+05
5.844757368119265884e+05
5.840824905842588050e+05
5.841048667914051330e+05
5.839034122102848487e+05
5.833652833474166691e+05
5.835446497464992572e+05
5.834000888761468232e+05
5.827953941332689719e+05
5.829603760864316719e+05
5.831489958353452384e+05
5.821794235272814985e+05
5.822557510562529787e+05
5.821614250965716783e+05
5.820121211371318204e+05
5.820210555589087307e+05
5.818783962155963527e+05
5.814645560417672386e+05
5.814296950144857401e+05
5.816864699722356163e+05
5.805964316453404026e+05
5.802193184451955603e+05
5.802988021788990591e+05
5.798266038749396103e+05
5.805187485514244763e+05
5.798649484548526816e+05
5.798922592044905759e+05
5.797709743179623038e+05
5.793602498189280741e+05
5.794891875301786931e+05
5.792823494084982667e+05
5.788566468493480934e+05
5.792130476521004457e+05
5.789451191453404026e+05
5.787872584802027559e+05
5.788419785127957584e+05
5.787527718191695167e+05
5.785173071583776036e+05
5.783385906868661987e+05
5.784564829188797157e+05
5.790069013157894369e+05
5.782755613230323652e+05
5.780788813073394122e+05
5.779830165680830833e+05
