rank,bin_index,mz,score,pcc_class_1,pcc_class_2
603,1574,115.35741424560547,0.6725012063980103,0.03254722366329964,-0.03254722366329964
604,11001,118.77220916748047,0.6723227500915527,0.041485798361273564,-0.041485798361273564
605,79790,470.955322265625,0.6723096370697021,-0.5802363708535085,0.5802363708535085
606,79362,447.01751708984375,0.6722426414489746,-0.11351849837714911,0.11351849837714911
607,69068,175.75863647460938,0.672087550163269,0.016600206133652914,-0.016600206133652914
608,70891,196.1367950439453,0.671951174736023,0.0015495034143943873,-0.0015495034143943873
609,38054,126.97640991210938,0.6719036102294922,0.031435907861266564,-0.031435907861266564
610,82471,704.945556640625,0.6718422174453735,-0.05843931591741804,0.05843931591741804
611,57429,136.7019500732422,0.6718231439590454,0.01674825039999637,-0.01674825039999637
612,81725,616.6024780273438,0.6717824935913086,0.1048912494426251,-0.1048912494426251
613,42210,128.4263916015625,0.6717800498008728,0.6624410409141849,-0.6624410409141849
614,63559,144.146484375,0.6717039942741394,-0.005279125994175484,0.005279125994175484
615,52892,133.51170349121094,0.6712579727172852,0.00659988076868149,-0.00659988076868149
616,82772,735.4129638671875,0.6712200045585632,0.015284858359007924,-0.015284858359007924
617,82375,693.481201171875,0.67121821641922,0.06124240385314077,-0.06124240385314077
618,81613,607.2989501953125,0.6711639165878296,0.4242402655535676,-0.4242402655535676
619,34011,125.65495300292969,0.6709245443344116,-0.05196007719100782,0.05196007719100782
620,80974,552.3442993164062,0.6708023548126221,-0.19230831748863456,0.19230831748863456
621,80865,545.2638549804688,0.6706194281578064,-0.08285296476250437,0.08285296476250437
622,39342,127.37235260009766,0.6705211400985718,-0.028620246620464793,0.028620246620464793
623,69793,183.9171142578125,0.6702309250831604,0.019873263681844805,-0.019873263681844805
624,70635,194.22084045410156,0.6701408624649048,-0.027801499980124805,0.027801499980124805
625,70156,186.06549072265625,0.6700872182846069,-0.012209603663191244,0.012209603663191244
626,82725,731.1998291015625,0.669248640537262,0.06145249126810406,-0.06145249126810406
627,55966,135.61233520507812,0.6690714359283447,0.03725692720609514,-0.03725692720609514
628,81054,559.9037475585938,0.668761670589447,-0.39841280376760757,0.39841280376760757
629,12747,119.26805877685547,0.6687166690826416,0.03254509018791762,-0.03254509018791762
630,19611,121.23755645751953,0.6683215498924255,-0.0006899643608587165,0.0006899643608587165
631,82530,709.7168579101562,0.6683209538459778,0.14952299438600455,-0.14952299438600455
632,70915,196.6442108154297,0.6682153344154358,-0.4566300627899891,0.4566300627899891
633,81596,605.9169921875,0.6681736707687378,-0.2616069016677457,0.2616069016677457
634,18645,120.96279907226562,0.6681479215621948,-0.03461934694965283,0.03461934694965283
635,76664,349.2489318847656,0.6680998802185059,0.6963229029056802,-0.6963229029056802
636,80163,496.0140075683594,0.667805552482605,0.06232409021706204,-0.06232409021706204
637,77671,389.0143737792969,0.6677260398864746,0.1053047697384504,-0.1053047697384504
638,80873,545.95068359375,0.6675348877906799,-0.27769556285856445,0.27769556285856445
639,79696,466.05078125,0.6674615740776062,-0.06756560492896667,0.06756560492896667
640,68632,169.3369140625,0.667340099811554,-0.5061853751720938,0.5061853751720938
641,68125,164.6634521484375,0.6671991944313049,-0.16715954164675678,0.16715954164675678
642,38256,127.0427474975586,0.6670506000518799,0.03684083341723641,-0.03684083341723641
643,81134,565.1870727539062,0.6669663786888123,0.18853399359095083,-0.18853399359095083
644,77597,386.9878845214844,0.6669027209281921,-0.11843950790212142,0.11843950790212142
645,20092,121.37315368652344,0.6667659878730774,0.026819128247523506,-0.026819128247523506
646,72903,213.4975128173828,0.6667528748512268,-0.08039819066612366,0.08039819066612366
647,82481,706.2344360351562,0.666199803352356,-0.02967781546974215,0.02967781546974215
648,78926,426.2624206542969,0.666132390499115,0.043228545590332054,-0.043228545590332054
649,2650,115.90545654296875,0.6661155223846436,0.0096306027049079,-0.0096306027049079
650,23190,122.32420349121094,0.6660194993019104,-0.02428210489451206,0.02428210489451206
