rank,bin_index,mz,score,pcc_class_1,pcc_class_2
440,82184,665.1837158203125,1.1675442457199097,-0.2472500309901524,0.24725003099015241
441,8390,117.99222564697266,1.1672329902648926,-0.003918958074791871,0.0039189580747918725
442,81726,616.6712036132812,1.1670517921447754,-0.08140338333604814,0.08140338333604816
443,77136,372.3722229003906,1.1668202877044678,0.030420724785898363,-0.030420724785898363
444,82499,707.8431396484375,1.1664689779281616,0.026867757037343187,-0.02686775703734319
445,59023,138.07040405273438,1.1659541130065918,-0.027205734958707692,0.0272057349587077
446,76641,347.1001281738281,1.1657551527023315,-0.1786651586158791,0.17866515861587914
447,31241,124.80209350585938,1.164940357208252,-0.007050112192545692,0.007050112192545702
448,76350,308.0265197753906,1.1645389795303345,-0.16699631167925683,0.16699631167925685
449,79960,482.91900634765625,1.164341926574707,-0.40746860818350666,0.40746860818350666
450,4281,116.6093521118164,1.1640651226043701,-0.032277244405054244,0.03227724440505425
451,82521,709.2288818359375,1.163716435432434,0.0446579265811897,-0.0446579265811897
452,76875,367.1461181640625,1.1630512475967407,0.04955439918626332,-0.04955439918626333
453,80272,502.3290100097656,1.163008689880371,-0.5885614139390185,0.5885614139390185
454,82333,686.09814453125,1.1616442203521729,0.07625720595630225,-0.07625720595630227
455,82165,662.9490356445312,1.1615937948226929,-0.05370461568541467,0.053704615685414674
456,75044,243.99307250976562,1.161118507385254,-0.24754284208100208,0.24754284208100216
457,80675,530.3606567382812,1.1609604358673096,-0.2520294265479375,0.25202942654793753
458,80878,546.03955078125,1.1608397960662842,0.135809136007976,-0.13580913600797598
459,19660,121.25170135498047,1.1605976819992065,0.03250837144853869,-0.03250837144853869
460,82083,653.180419921875,1.160567045211792,-0.12492478609127784,0.12492478609127786
461,81765,618.0309448242188,1.1600908041000366,-0.039304330611794405,0.03930433061179441
462,3155,116.12413787841797,1.1588659286499023,-0.007730296564465935,0.007730296564465941
463,81816,621.8703002929688,1.158094882965088,-0.3726957953519998,0.37269579535199987
464,81274,577.9912719726562,1.1580147743225098,0.06459056486244437,-0.06459056486244437
465,23239,122.3469009399414,1.1576048135757446,-0.00599264036843706,0.005992640368437063
466,82767,735.2454223632812,1.1574279069900513,0.019862637084988526,-0.019862637084988522
467,82183,665.1193237304688,1.1571481227874756,0.17572876838032594,-0.17572876838032597
468,77363,380.1678161621094,1.1568914651870728,-0.14283617523907366,0.1428361752390737
469,78804,422.93389892578125,1.1566522121429443,0.3385150548213418,-0.33851505482134187
470,81922,634.1837768554688,1.1560595035552979,-0.17330046155303402,0.17330046155303405
471,66895,154.04949951171875,1.155285120010376,-0.31462047853220737,0.31462047853220737
472,81403,587.4990844726562,1.1551001071929932,0.37260562037746475,-0.3726056203774648
473,81749,617.4898681640625,1.1538982391357422,-0.08040290663071378,0.08040290663071378
474,82317,683.5487060546875,1.1534326076507568,-0.025120348779254315,0.025120348779254318
475,60787,140.29115295410156,1.1532163619995117,-0.010146460301198165,0.010146460301198167
476,76356,308.0726318359375,1.1531686782836914,-0.40362748393593495,0.403627483935935
477,42784,128.6389617919922,1.1527841091156006,-0.015263215880888853,0.015263215880888852
478,11,102.69877624511719,1.1519877910614014,-0.3273566596313703,0.32735665963137034
479,79028,428.69482421875,1.1514489650726318,0.03711792498446301,-0.037117924984463015
480,80966,551.9542846679688,1.1512339115142822,-0.5147240856373084,0.5147240856373085
