rank,bin_index,mz,score,pcc_class_0,pcc_class_1,pcc_class_2
1,1446,1031.087646484375,2.962428569793701,0.03255051574146239,-0.026511098430813455,-0.010490677936811858
2,678,589.4610595703125,2.8627758026123047,0.23705652733790436,-0.14432310245279723,-0.1271372715480203
3,919,727.9807739257812,2.7791907787323,0.02622989262323811,-0.0156725893420868,-0.014376111728926456
4,743,626.7699584960938,2.7274231910705566,0.04367380224467227,-0.027751647728399526,-0.02221313285307686
5,587,537.05908203125,2.708587408065796,0.0710600550381574,-0.04868860079202034,-0.032463231289702445
6,167,295.3119201660156,2.646761417388916,0.0361216678639038,-0.032944391386161787,-0.007973259237965642
7,261,349.5736389160156,2.608794689178467,0.022571945739314456,-0.00959464602434046,-0.016422156039145038
8,430,446.7878112792969,2.6076879501342773,0.027061839566362683,-0.01810025374669865,-0.012822847983249952
9,1392,1000.016845703125,2.6030948162078857,0.13371692220023995,-0.08087270907602306,-0.07227229313569866
10,631,562.4300537109375,2.5863022804260254,0.21270928575788853,-0.1336872313758693,-0.10972178368762316
11,1295,944.4063720703125,2.573500156402588,-0.036507998246116856,0.02255146227708457,0.019241675850852315
12,924,730.6804809570312,2.55659818649292,0.03381203710264218,-0.021521077765328085,-0.017159940404268763
13,680,590.53173828125,2.550220489501953,0.15066147417379228,-0.0896316947964434,-0.08298046016683493
14,992,769.9784545898438,2.546656370162964,0.02935560122669257,-0.01370347010439234,-0.020082356585923736
15,1267,928.1237182617188,2.541234016418457,0.04565747846006183,-0.029895122187556317,-0.02230309146509624
16,679,589.9557495117188,2.5261926651000977,0.04437719813843449,-0.02321965177513584,-0.027752734204744382
17,1334,966.6476440429688,2.523200035095215,0.03362054365469723,-0.031102488292044105,-0.006964058349324577
18,912,723.9688720703125,2.521629810333252,-0.017393843778077407,0.03141388738399298,-0.012344263142131728
19,1282,936.7437133789062,2.5211477279663086,0.011353661946714957,-0.011781155565234699,-0.0010218509910116427
20,614,552.5325317382812,2.5205860137939453,-0.012624548300340547,0.030023251553690084,-0.01647673993218427
21,155,288.6407775878906,2.5124599933624268,0.052509955383071155,-0.03313034467465695,-0.02695300909878489
22,521,499.24847412109375,2.504762649536133,0.05289409505026683,-0.031470822226392615,-0.029129575576536556
23,1159,865.9928588867188,2.499492645263672,0.041597545411656,-0.027685364348761055,-0.019853025431630266
24,874,702.1143798828125,2.492095470428467,0.029525387341758497,-0.018016282703165076,-0.015792438992583605
25,21,211.54946899414062,2.491626739501953,0.03781031192846492,-0.03221028452606847,-0.01071288935132975
26,821,671.5810546875,2.479520320892334,0.04237260414920899,-0.019075756190015954,-0.029720240041222413
27,1391,999.4518432617188,2.4728479385375977,0.12019972766902001,-0.07427783148265157,-0.06332162779405126
28,383,419.7447204589844,2.4698257446289062,0.05228565017717325,-0.03315030746530339,-0.02666980964973409
29,447,456.55096435546875,2.469818115234375,0.03892022580021184,-0.02767000344597859,-0.016736714280706392
30,425,443.89227294921875,2.4692635536193848,0.03272354205386117,-0.03025032024206379,-0.006801515401556062
31,768,641.1592407226562,2.459277391433716,0.04765981784461883,-0.03145705109053391,-0.023020127976454325
32,190,308.8069152832031,2.44852352142334,0.17254895936972467,-0.10775575708797165,-0.08972485552556837
33,323,385.22296142578125,2.447254180908203,0.12607889791629728,-0.0732454432784505,-0.07127434991384507
34,330,389.2525634765625,2.444153308868408,0.02347075645103116,-0.020689653349493367,-0.005926587417484654
35,132,275.38055419921875,2.4405181407928467,0.01954584603350703,-0.016775132222612944,-0.005408720743764274
36,640,567.5192260742188,2.4398820400238037,0.03494262861808529,-0.02448952895989757,-0.015393248808128994
37,1285,938.5050659179688,2.4353084564208984,0.04546128093800212,-0.02728964859899638,-0.024785197417636386
38,1260,924.1004028320312,2.432781219482422,0.030110606594479877,-0.02208846499828972,-0.012238988248388778
39,393,425.417236328125,2.4299368858337402,0.024506442996060165,-0.017311701121895166,-0.010653878000412098
40,103,258.7191467285156,2.428811550140381,0.04620385850584211,-0.03396953078397294,-0.018701884234526397
41,713,609.506591796875,2.4275989532470703,0.0473585927428846,-0.025736417161900702,-0.02862145920859617
42,1456,1036.78955078125,2.41304874420166,0.032725119172103245,-0.02135600485338309,-0.0160601133172791
43,1326,962.0489501953125,2.399843215942383,0.03846740761719348,-0.022644472742237246,-0.021437262787897766
44,318,382.3259582519531,2.3956542015075684,0.020309780430888377,0.010269113010407158,-0.034448756756074936
45,1139,854.5338134765625,2.3866491317749023,-0.026485189298198666,0.044035978874599806,-0.014844385648953145
46,608,549.133544921875,2.377873420715332,0.044041782513841984,-0.021161346585662325,-0.02950249846134934
47,1152,861.9405517578125,2.376748561859131,0.03327931209312128,-0.02655244066654484,-0.011300297591963545
48,1032,793.012451171875,2.3756513595581055,0.022843945939065143,-0.016890619346597077,-0.009147100064029664
49,1138,853.9421997070312,2.3729023933410645,0.024273546149798122,-0.02134805427590918,-0.006180571283362472
50,1413,1012.107421875,2.371114730834961,0.11768938519120979,-0.06838231748709266,-0.06652043493388476
