loss
8.391095007961783558e+05
6.922659386942675337e+05
6.603550569267516257e+05
6.465272189490445890e+05
6.370886134554139571e+05
6.317125549363057362e+05
6.266652806528662331e+05
6.222980517515923129e+05
6.201146998407642823e+05
6.184333861464968650e+05
6.165262109872611472e+05
6.148095959394904785e+05
6.128218694267516257e+05
6.109678558917196933e+05
6.103975951433121227e+05
6.097062539808916626e+05
6.082260951433121227e+05
6.079660449840764049e+05
6.069073324044585461e+05
6.065927507961783558e+05
6.050610123407642823e+05
6.042815533439490246e+05
6.038785310509554110e+05
6.036004327229299815e+05
6.023591695859872270e+05
6.019581146496814908e+05
6.014329195859872270e+05
6.011345692675159080e+05
6.003812201433121227e+05
5.992818467356688343e+05
6.017890704617834417e+05
6.000253877388534602e+05
5.989148666401273804e+05
5.981433188694267301e+05
5.971882898089172086e+05
5.967903065286624478e+05
5.969802730891719693e+05
5.959123957006369019e+05
5.953565859872611472e+05
5.956789832802547608e+05
5.945645800159235951e+05
5.939542137738853926e+05
5.939533347929936135e+05
5.949836942675159080e+05
5.934292444267516257e+05
5.931153176751591964e+05
5.912708073248408036e+05
5.918740473726114724e+05
5.925350628980891779e+05
5.906597961783439387e+05
5.907447141719745705e+05
5.906187364649681840e+05
5.904160294585986994e+05
5.896674231687898282e+05
5.893620473726114724e+05
5.892356341560509754e+05
5.891503531050955644e+05
5.900997898089172086e+05
5.892816281847134233e+05
5.885823351910827914e+05
5.886718857484076871e+05
5.882633702229299815e+05
5.885338546974522760e+05
5.881443383757962147e+05
5.879010155254777055e+05
5.877234462579617975e+05
5.868229944267516257e+05
5.874513841560509754e+05
5.874562933917196933e+05
5.859582591560509754e+05
5.859478554936305154e+05
5.861756807324840920e+05
5.854431679936305154e+05
5.857643280254777055e+05
5.855756496815286810e+05
5.847646341560509754e+05
5.844997985668790061e+05
5.842970931528662331e+05
5.841363515127388528e+05
5.836233164808916626e+05
5.839523960987260798e+05
5.836956504777070368e+05
5.837022699044585461e+05
5.833138280254777055e+05
5.829474251592357177e+05
5.833258849522293312e+05
5.829903268312101718e+05
5.827798025477706688e+05
5.829856934713375522e+05
5.824971035031847423e+05
5.825750577229299815e+05
5.825837973726114724e+05
5.824256341560509754e+05
5.830426333598726196e+05
5.815733574840764049e+05
5.812257774681528099e+05
5.813099084394904785e+05
5.815810613057324663e+05
5.812598750000000000e+05
5.810287699044585461e+05
