mz_peak
1.022655792236328125e+02
1.223217849731445312e+02
1.363538208007812500e+02
1.411545867919921875e+02
1.500192871093750000e+02
1.550095062255859375e+02
1.654492797851562500e+02
1.834814758300781250e+02
1.836442413330078125e+02
1.838373565673828125e+02
2.045268554687500000e+02
2.045307769775390625e+02
2.050297241210937500e+02
2.053946533203125000e+02
2.149720764160156250e+02
2.245276184082031250e+02
2.280375366210937500e+02
2.309459075927734375e+02
2.368355865478515625e+02
2.378239593505859375e+02
2.381561889648437500e+02
2.391655731201171875e+02
2.438764495849609375e+02
2.440113830566406250e+02
2.448658905029296875e+02
2.451953735351562500e+02
2.481703338623046875e+02
2.500937500000000000e+02
2.730394897460937500e+02
2.740428466796875000e+02
2.757525329589843750e+02
2.950214233398437500e+02
3.080859985351562500e+02
3.080953674316406250e+02
3.085939025878906250e+02
3.130318603515625000e+02
3.200895080566406250e+02
3.257685241699218750e+02
3.350137939453125000e+02
3.472622375488281250e+02
3.480702209472656250e+02
3.487469177246093750e+02
3.509876403808593750e+02
3.552589416503906250e+02
3.567346801757812500e+02
3.572402038574218750e+02
3.622570495605468750e+02
3.658000793457031250e+02
3.659537048339843750e+02
3.669026489257812500e+02
3.669617614746093750e+02
3.670167541503906250e+02
3.672894897460937500e+02
3.673278198242187500e+02
3.677999877929687500e+02
3.679648742675781250e+02
3.680287475585937500e+02
3.688939208984375000e+02
3.689597167968750000e+02
3.690070190429687500e+02
3.693515625000000000e+02
3.699631958007812500e+02
3.700522155761718750e+02
3.703549194335937500e+02
3.710361328125000000e+02
3.723107299804687500e+02
3.729697570800781250e+02
3.750061645507812500e+02
3.760551452636718750e+02
3.770632629394531250e+02
3.810603942871093750e+02
3.820636901855468750e+02
3.839969482421875000e+02
3.849809875488281250e+02
3.852737731933593750e+02
3.860260620117187500e+02
3.860470581054687500e+02
3.862770080566406250e+02
3.870100402832031250e+02
3.880417785644531250e+02
3.881213073730468750e+02
3.889436950683593750e+02
3.891213073730468750e+02
3.893047790527343750e+02
3.899468994140625000e+02
3.909800109863281250e+02
3.910424499511718750e+02
3.919836425781250000e+02
3.920341491699218750e+02
3.930181884765625000e+02
3.930370483398437500e+02
3.930580749511718750e+02
3.941260070800781250e+02
3.980376281738281250e+02
3.991444091796875000e+02
3.999706726074218750e+02
4.009546508789062500e+02
4.020212097167968750e+02
4.030423583984375000e+02
4.040503234863281250e+02
4.041085815429687500e+02
4.041200866699218750e+02
4.049174499511718750e+02
4.050579528808593750e+02
4.050953063964843750e+02
4.069413757324218750e+02
4.069542236328125000e+02
4.080080261230468750e+02
4.089523010253906250e+02
4.089719238281250000e+02
4.089809570312500000e+02
4.089919433593750000e+02
4.090115661621093750e+02
4.090555419921875000e+02
4.091321411132812500e+02
4.093310546875000000e+02
4.100587158203125000e+02
4.110620727539062500e+02
4.152217407226562500e+02
4.162253417968750000e+02
4.190163879394531250e+02
4.192555541992187500e+02
4.200197753906250000e+02
4.210529785156250000e+02
4.229280090332031250e+02
4.239819335937500000e+02
4.240030212402343750e+02
4.249660339355468750e+02
4.249855346679687500e+02
4.259802856445312500e+02
4.260071105957031250e+02
4.263575744628906250e+02
4.269497375488281250e+02
4.269912719726562500e+02
4.270657348632812500e+02
4.279283752441406250e+02
4.280367126464843750e+02
4.283732604980468750e+02
4.289360961914062500e+02
4.310373535156250000e+02
4.330527648925781250e+02
4.359936523437500000e+02
4.370267639160156250e+02
4.388969421386718750e+02
4.399770507812500000e+02
4.412374267578125000e+02
4.429237060546875000e+02
4.470109558105468750e+02
4.479891052246093750e+02
4.480400085449218750e+02
4.481993103027343750e+02
4.489412841796875000e+02
4.489734497070312500e+02
4.490477600097656250e+02
4.491405334472656250e+02
4.492068176269531250e+02
4.500186767578125000e+02
4.500509948730468750e+02
4.502103271484375000e+02
4.510544738769531250e+02
4.530218505859375000e+02
4.531779785156250000e+02
4.561054382324218750e+02
4.571086425781250000e+02
4.572116394042968750e+02
4.592481079101562500e+02
4.619590148925781250e+02
4.640138244628906250e+02
4.649471130371093750e+02
4.650216979980468750e+02
4.652019653320312500e+02
4.659926757812500000e+02
4.660252990722656250e+02
4.670199279785156250e+02
4.670583190917968750e+02
4.672529602050781250e+02
4.682564392089843750e+02
4.691516113281250000e+02
4.699641113281250000e+02
4.700216674804687500e+02
4.709553222656250000e+02
4.710297851562500000e+02
4.720004272460937500e+02
4.720333557128906250e+02
4.742750549316406250e+02
4.752219848632812500e+02
4.762254333496093750e+02
4.763132934570312500e+02
4.783293762207031250e+02
4.791934204101562500e+02
4.793325195312500000e+02
4.809211120605468750e+02
4.812090148925781250e+02
4.820627441406250000e+02
4.823601989746093750e+02
4.831265563964843750e+02
4.840861206054687500e+02
4.841345214843750000e+02
4.851422729492187500e+02
4.859452209472656250e+02
4.861021118164062500e+02
4.869293823242187500e+02
4.870033874511718750e+02
4.879745178222656250e+02
4.880069580078125000e+02
4.889776000976562500e+02
4.899724121093750000e+02
4.939826965332031250e+02
4.945658569335937500e+02
4.952753295898437500e+02
4.961341247558593750e+02
4.963399047851562500e+02
4.971420593261718750e+02
4.971832580566406250e+02
4.973428649902343750e+02
4.980306396484375000e+02
4.981500244140625000e+02
4.991532897949218750e+02
5.003109741210937500e+02
5.013141174316406250e+02
5.019188842773437500e+02
5.029778137207031250e+02
5.039481811523437500e+02
5.039809570312500000e+02
5.043448791503906250e+02
5.049755554199218750e+02
5.053481140136718750e+02
5.059464416503906250e+02
5.060684509277343750e+02
5.063601684570312500e+02
5.080030212402343750e+02
5.099561157226562500e+02
5.110222778320312500e+02
5.110964660644531250e+02
5.112700500488281250e+02
5.130790405273437500e+02
5.132860717773437500e+02
5.162847900390625000e+02
5.180797729492187500e+02
5.183217773437500000e+02
5.188773193359375000e+02
5.199430541992187500e+02
5.200128784179687500e+02
5.203392944335937500e+02
5.220422973632812500e+02
5.223552856445312500e+02
5.225968627929687500e+02
5.230260620117187500e+02
5.233588867187500000e+02
5.236007080078125000e+02
5.240579833984375000e+02
5.243708496093750000e+02
5.248850708007812500e+02
5.252778930664062500e+02
5.259302368164062500e+02
5.259509887695312500e+02
5.262927246093750000e+02
5.263291625976562500e+02
5.269964599609375000e+02
5.270701293945312500e+02
5.272651977539062500e+02
5.280500488281250000e+02
5.290743408203125000e+02
5.299845581054687500e+02
5.305297241210937500e+02
5.315331420898437500e+02
5.322802124023437500e+02
5.340537109375000000e+02
5.342954711914062500e+02
5.352991333007812500e+02
5.402482299804687500e+02
5.419042968750000000e+02
5.419249877929687500e+02
5.420684204101562500e+02
5.429699707031250000e+02
5.431478271484375000e+02
5.439293212890625000e+02
5.441551513671875000e+02
5.443393554687500000e+02
5.449938964843750000e+02
5.450712890625000000e+02
5.452380371093750000e+02
5.459591064453125000e+02
5.460745849609375000e+02
5.463532714843750000e+02
5.482748413085937500e+02
5.485402832031250000e+02
5.490521240234375000e+02
5.494876098632812500e+02
5.503500366210937500e+02
5.506281738281250000e+02
5.513535766601562500e+02
5.515034179687500000e+02
5.519542846679687500e+02
5.525068969726562500e+02
5.532810668945312500e+02
5.535097045898437500e+02
5.561557006835937500e+02
5.571637573242187500e+02
5.581666870117187500e+02
5.603109130859375000e+02
5.620139160156250000e+02
5.623269653320312500e+02
5.632651977539062500e+02
5.633299560546875000e+02
5.640504150390625000e+02
5.643246459960937500e+02
5.643657226562500000e+02
5.652515258789062500e+02
