component,rank,bin_index,mz,combined_absolute_ig,central_absolute_ig,context_absolute_ig,central_signed_ig,context_signed_ig,first_layer_combined_l2
0,1,3,201.05418395996094,0.21902936697006226,0.12801168859004974,0.09101767092943192,0.10750290006399155,0.08570951968431473,1.9171900749206543
0,2,146,283.2670593261719,0.18909908831119537,0.11022866517305374,0.07887043803930283,0.10947758704423904,0.07825867086648941,0.8191805481910706
0,3,255,346.0594482421875,0.11049214750528336,0.07711947709321976,0.0333726741373539,0.049940451979637146,0.023229843005537987,1.2412809133529663
0,4,97,255.23239135742188,0.0629962757229805,0.031770285218954086,0.031225986778736115,0.03166041895747185,0.029938237741589546,0.8164896965026855
0,5,219,325.1963806152344,0.06195877119898796,0.04503349959850311,0.0169252660125494,-0.031705401837825775,-0.016291508451104164,0.719535768032074
0,6,386,421.31439208984375,0.05816072225570679,0.04355521872639656,0.014605493284761906,-0.017393285408616066,-0.008922461420297623,0.9211747050285339
0,7,142,281.23028564453125,0.05621528998017311,0.02797774039208889,0.02823755145072937,0.021336277946829796,0.022924380376935005,0.8399887084960938
0,8,1193,885.55078125,0.05568826571106911,0.03683967515826225,0.018848596140742302,-0.030064189806580544,-0.01704765297472477,1.045689582824707
0,9,365,409.2874450683594,0.05252508819103241,0.03183994069695473,0.020685145631432533,0.03183994069695473,0.020103229209780693,1.2372905015945435
0,10,948,744.5568237304688,0.04020359739661217,0.022412175312638283,0.017791422083973885,-0.022412175312638283,-0.014663615263998508,1.1402095556259155
0,11,462,465.3022155761719,0.037643950432538986,0.02267414517700672,0.01496980618685484,0.02267414517700672,0.014938383363187313,1.090998649597168
0,12,586,536.5029296875,0.03742799535393715,0.023129858076572418,0.01429814100265503,0.023129858076572418,0.013507652096450329,1.251579999923706
0,13,592,540.0444946289062,0.0324128158390522,0.016531651839613914,0.015881165862083435,0.007071511819958687,0.012739970348775387,1.4214059114456177
0,14,196,312.1788024902344,0.03185844048857689,0.016210751608014107,0.015647688880562782,-0.015926357358694077,-0.014673586003482342,0.7365254163742065
0,15,412,436.29278564453125,0.03107261098921299,0.018612230196595192,0.012460380792617798,0.018612230196595192,0.012460380792617798,1.0904918909072876
0,16,986,766.5361328125,0.030897794291377068,0.02022026665508747,0.010677526704967022,-0.02010946534574032,-0.009348422288894653,1.1650729179382324
0,17,139,279.2280578613281,0.030616899952292442,0.014951653778553009,0.015665248036384583,0.01397530734539032,0.014547077007591724,0.8299070596694946
0,18,243,339.22900390625,0.029332460835576057,0.004880278836935759,0.02445218525826931,-0.0017106292070820928,-0.023415712639689445,0.7604821920394897
0,19,944,742.5320434570312,0.029168443754315376,0.019605858251452446,0.009562588296830654,-0.019526733085513115,-0.00844703521579504,1.1613914966583252
0,20,185,306.04815673828125,0.029128773137927055,0.025743260979652405,0.003385507268831134,0.020396815612912178,0.00026385183446109295,1.2169551849365234
0,21,871,700.52685546875,0.025662830099463463,0.016260335221886635,0.009402494877576828,0.0160598773509264,0.009240567684173584,1.0493634939193726
0,22,180,303.2081298828125,0.025424771010875702,0.011098702438175678,0.014326066710054874,0.010495420545339584,0.01407680194824934,0.9796571135520935
0,23,1195,886.5570678710938,0.02369711734354496,0.02078362926840782,0.002913486212491989,-0.01745232380926609,0.002294200239703059,1.0600924491882324
0,24,1247,916.603759765625,0.0222364142537117,0.014788285829126835,0.007448127027601004,0.014788285829126835,0.006166389677673578,1.2214956283569336
0,25,232,333.02874755859375,0.021111031994223595,0.013837873004376888,0.007273159921169281,0.002256469102576375,0.0023082608822733164,1.4867781400680542
0,26,1245,915.5984497070312,0.01981971226632595,0.010288720019161701,0.00953099224716425,0.009888545610010624,0.008105461485683918,1.0000758171081543
0,27,461,464.34210205078125,0.019466746598482132,0.013141755945980549,0.006324990186840296,0.013141755945980549,0.006324990186840296,0.9719833135604858
0,28,387,422.2999267578125,0.018918871879577637,0.010477899573743343,0.008440974168479443,-0.006094224750995636,-0.005374053027480841,0.9326205253601074
0,29,288,365.3066101074219,0.01863335259258747,0.010912079364061356,0.007721273228526115,0.010912079364061356,0.0076357219368219376,1.0332129001617432
0,30,778,646.6511840820312,0.018377354368567467,0.011303405277431011,0.0070739504881203175,0.011303405277431011,0.006962297484278679,1.1809598207473755
0,31,152,286.9608459472656,0.017382226884365082,0.01432549487799406,0.0030567327048629522,0.008398710750043392,0.0024131464306265116,1.2039649486541748
0,32,795,656.4769897460938,0.015810703858733177,0.00517395231872797,0.010636753402650356,-0.00026350171538069844,0.004856737330555916,1.4281723499298096
0,33,10,205.14215087890625,0.015179247595369816,0.006283024791628122,0.00889622326940298,0.006283024791628122,0.003954456653445959,1.2504973411560059
0,34,793,655.425048828125,0.015020351856946945,0.01250277366489172,0.0025175788905471563,0.01250277366489172,0.0020022327080368996,1.166253685951233
0,35,993,770.55908203125,0.013253684155642986,0.00828749593347311,0.004966186825186014,-0.0082291504368186,-0.004212460946291685,1.0894025564193726
0,36,875,702.5316772460938,0.0131734823808074,0.009999332949519157,0.003174149664118886,0.009999332949519157,0.003004815662279725,1.0499287843704224
0,37,911,723.507080078125,0.012946520000696182,0.006972065195441246,0.005974454805254936,0.006972065195441246,0.005371520295739174,1.1472996473312378
0,38,144,282.2392883300781,0.01259142067283392,0.007907594554126263,0.004683827515691519,0.0077697355300188065,0.004261507652699947,0.876859188079834
0,39,367,410.32757568359375,0.012515612877905369,0.007436410989612341,0.005079202353954315,0.002211902756243944,0.003395069157704711,1.4208381175994873
0,40,13,206.99734497070312,0.012224840931594372,0.0058945356868207455,0.0063303071074187756,0.0006756060756742954,0.002985141472890973,2.305326223373413
0,41,20,211.0072479248047,0.012206010520458221,0.009007713757455349,0.0031982960645109415,0.0023139948025345802,0.0013804039917886257,1.3159054517745972
0,42,950,745.567138671875,0.011930677108466625,0.006431829184293747,0.005498848389834166,-0.006431829184293747,-0.0045967004261910915,0.9743117690086365
0,43,27,215.04322814941406,0.01169858779758215,0.005211790557950735,0.00648679630830884,-0.0005929064354859293,0.0014315099688246846,1.477513313293457
0,44,953,747.5192260742188,0.011492610909044743,0.005616021808236837,0.00587659003213048,0.005616021808236837,0.0055779158137738705,1.2801792621612549
0,45,707,606.0734252929688,0.011478524655103683,0.009824313223361969,0.0016542108496651053,0.0061921593733131886,0.0007418505265377462,1.477543592453003
0,46,257,347.0857238769531,0.011365770362317562,0.009811047464609146,0.0015547232469543815,0.005709897726774216,-0.0009626099490560591,1.2250194549560547
0,47,88,250.1328582763672,0.01097714900970459,0.0036562057211995125,0.0073209418915212154,0.0006627365946769714,-0.0021544990595430136,1.5140831470489502
0,48,192,309.9819030761719,0.010746742598712444,0.004159266594797373,0.006587476935237646,-0.0037876947317272425,-0.005631538573652506,1.9433274269104004
0,49,1339,969.608642578125,0.010433015413582325,0.005490294191986322,0.004942721221596003,0.0015036383410915732,0.002005204791203141,1.1847641468048096
0,50,588,537.5179443359375,0.010303161107003689,0.006722528021782637,0.003580633783712983,0.006722528021782637,0.003438700921833515,1.0697706937789917
1,1,3,201.05418395996094,0.002647021086886525,0.002092974493280053,0.0005540466518141329,0.002092974493280053,0.0005540466518141329,1.9171900749206543
1,2,139,279.2280578613281,0.0012237688060849905,0.0007020162302069366,0.0005217526340857148,-0.0006944644264876842,-0.0005184581386856735,0.8299070596694946
1,3,255,346.0594482421875,0.0011420728405937552,0.0009226766997016966,0.0002193960826843977,-0.0009136908338405192,-0.00021396864030975848,1.2412809133529663
1,4,142,281.23028564453125,0.0011344399536028504,0.0007055397727526724,0.0004289000353310257,-0.0006985617219470441,-0.0004272758087608963,0.8399887084960938
1,5,365,409.2874450683594,0.0007938023190945387,0.0006567237433046103,0.00013707872130908072,-0.0006522322655655444,-0.00013692986976820976,1.2372905015945435
1,6,953,747.5192260742188,0.0006534357671625912,0.0005201314343139529,0.0001333043910562992,0.0005193543038330972,-1.989941665669903e-05,1.2801792621612549
1,7,412,436.29278564453125,0.0005063292337581515,0.000278795458143577,0.00022753368830308318,-0.00027546085766516626,-0.00022741862630937248,1.0904918909072876
1,8,911,723.507080078125,0.000506265670992434,0.0004306341288611293,7.563149119960144e-05,0.00042483696597628295,-3.8942253013374284e-05,1.1472996473312378
1,9,185,306.04815673828125,0.0004680762067437172,0.0003558006137609482,0.00011227562208659947,-0.0003555583243723959,-0.00011019467638107017,1.2169551849365234
