mz_peak
2.792318420410156250e+02
2.812242126464843750e+02
2.832636413574218750e+02
3.060643310546875000e+02
3.121795959472656250e+02
3.251955261230468750e+02
3.312519226074218750e+02
3.330476989746093750e+02
3.460577392578125000e+02
4.213143310546875000e+02
4.232700805664062500e+02
6.060766601562500000e+02
7.224968261718750000e+02
8.855502929687500000e+02
8.865562744140625000e+02
