rank,bin_index,mz,score,pcc_class_0,pcc_class_1,pcc_class_2
1,62,234.9935302734375,1.6712042093276978,0.1772593173685849,-0.12670481176100234,-0.08002185140316805
2,13,206.99734497070312,1.35739004611969,0.4640022736457148,-0.33874564601039836,-0.2007111702773205
3,797,657.6466674804688,1.343198299407959,-0.2187610829128533,0.16937902847809375,0.082659520723038
4,978,761.9226684570312,1.3014873266220093,-0.03162653949719916,-0.015657844998658996,0.06162824417666839
5,343,396.76824951171875,1.2904504537582397,0.18193408091813731,-0.12639469513247079,-0.08665097731380997
6,337,393.30950927734375,1.2676793336868286,0.09294724796689,-0.06451849672670085,-0.04433612688570025
7,60,234.03846740722656,1.2668845653533936,0.18986401902039302,-0.13660867194749846,-0.08460578420601492
8,957,749.6240844726562,1.2553324699401855,0.04116728479204397,-0.03115534037825364,-0.016444967927299117
9,233,333.3287658691406,1.237736463546753,0.025464612937761946,-0.019554212854734253,-0.009822524968786698
10,1,200.1673126220703,1.236089825630188,0.1222075822195364,-0.09642862651492853,-0.04393968041847161
11,658,577.8920288085938,1.223616123199463,0.008798342521906862,-0.019357571719542173,0.012199865469432207
12,86,248.9951171875,1.223174810409546,0.07867268886415177,-0.05948420527388149,-0.03149540584836794
13,810,665.3252563476562,1.2078604698181152,0.03385934179144447,-0.025476031556120125,-0.013709657771175218
14,381,418.7198181152344,1.2052478790283203,0.026622149517890006,-0.009945120610123847,-0.023259839184228526
15,192,309.9819030761719,1.2048752307891846,0.3430169914002538,-0.2988396989149952,-0.08845985870069588
16,819,670.571044921875,1.1829438209533691,-0.3174041069199041,0.2563780059687759,0.10678635268605689
17,176,300.7228088378906,1.1808464527130127,0.009283174337465599,-0.004783748987732723,-0.006482390581439461
18,3,201.05418395996094,1.1787463426589966,0.47165746539148073,-0.3526733115974895,-0.1937033789520035
19,1105,834.9712524414062,1.177658200263977,0.04995274483460067,-0.043742914980187196,-0.012605497075004723
20,1364,983.8997192382812,1.1721755266189575,-0.019678286376654558,0.00565842474284726,0.01928762695282946
21,1142,856.3840942382812,1.166197419166565,0.03151734738264195,-0.02786653637177899,-0.007622655284718581
22,970,757.5176391601562,1.1643749475479126,-0.1848893077254304,0.19290963093868907,0.008289469188743999
23,1281,936.15966796875,1.163971185684204,0.047475020285407496,-0.03516756677720488,-0.019906974491781172
24,29,216.0407257080078,1.1635552644729614,0.28794844209738457,-0.21129452840853866,-0.12322334232962075
25,741,625.5956420898438,1.155012845993042,0.006628398513428826,-0.009233645502085294,0.0025708964279160863
26,392,425.0360412597656,1.1513410806655884,0.2857933335301487,-0.2126466252945276,-0.1186710037081542
27,877,703.6243286132812,1.1494864225387573,-0.28493085930332746,0.24645955847335155,0.0756765838598113
28,1121,844.18798828125,1.1486815214157104,0.035320981242384024,-0.024987922342385213,-0.016266387981964548
29,409,434.7211608886719,1.1480332612991333,0.12023983935964824,-0.08710034372495072,-0.052854207742861786
30,759,635.9796752929688,1.146988868713379,0.017564344642412615,-0.02647649541145067,0.009298091107338398
31,1020,786.0608520507812,1.1464427709579468,0.034401817707073984,-0.021220513069302196,-0.019700429046389994
32,513,494.4205017089844,1.1442639827728271,-0.010174919458017276,-0.00941228974489471,0.025240779921495322
33,1239,912.0165405273438,1.1432812213897705,0.020174885837381022,-0.004997500461881094,-0.020768939396593075
34,357,404.7980041503906,1.1385012865066528,0.1293656321196085,-0.09200447124828766,-0.05897737671391011
35,501,487.5811767578125,1.1377266645431519,0.04966634745443464,-0.032563921274287096,-0.02605644248443451
36,53,229.9902801513672,1.1349306106567383,0.03249605742164978,-0.022695420278920235,-0.01532924063032699
37,164,293.8846740722656,1.133486270904541,0.0259038586769305,-0.039590035222661094,0.014384196094523209
38,989,768.464111328125,1.1234866380691528,-0.34633260979065195,0.38954215899817746,-0.01935128559604878
39,650,573.4287719726562,1.1222859621047974,-0.34939767832015883,0.26079005130981003,0.14406924212012404
40,23,212.7366485595703,1.1209391355514526,0.036247005673694446,-0.0305587663276254,-0.0106098333454484
41,1090,826.5123291015625,1.1206141710281372,-0.3058862609796043,0.29944785243730054,0.03810155281101199
42,305,374.89849853515625,1.1171444654464722,0.18960415612739293,-0.13704146325323321,-0.08372305156487043
43,109,262.1338195800781,1.1168853044509888,0.03187998410876835,-0.021441333135772744,-0.016058065422191188
44,699,601.4209594726562,1.1135119199752808,0.04865318061944429,-0.03776186015153968,-0.018270631568221802
45,52,229.3478546142578,1.1112756729125977,0.03459955228110084,-0.03821020641001008,0.0010594800532532293
46,1413,1012.0939331054688,1.110480546951294,0.033653127189992624,-0.0259263478564694,-0.012876911432121023
47,345,397.92034912109375,1.1100471019744873,0.05519004484362078,-0.03876166147073151,-0.02576650607649435
48,231,332.2769775390625,1.1093077659606934,-0.46536721380551666,0.5051372270652967,-0.0033683437325105156
49,748,629.59912109375,1.1062958240509033,0.028503179550021348,-0.03314182944349337,0.0029321663736204128
50,1174,874.6190185546875,1.1059175729751587,-0.08190984022070313,0.09287962053193126,-0.005505353346288842
