rank,bin_index,mz,score,source_component,pcc_class_0,pcc_class_1,pcc_class_2
1,255,346.0594482421875,1.0,0,0.32900777827616845,-0.27125399081981244,-0.10388012490102774
2,3,201.05418395996094,1.0,1,0.47165746539148073,-0.3526733115974895,-0.1937033789520035
3,386,421.31439208984375,0.4194605020413701,2,-0.45580585628684567,0.32347705727663206,0.20865523721556756
4,219,325.1963806152344,0.39736251347975626,0,0.8418335050907885,-0.7715884318505705,-0.16985844264126262
5,1193,885.55078125,0.13201435774598913,1,-0.8422608926498288,0.7739121229922309,0.16755394543719387
6,142,281.23028564453125,0.17359126359787289,2,-0.6730723363451145,0.5754960438315936,0.18705430600916723
7,243,339.22900390625,0.2949617065359742,0,0.8250159439435646,-0.770073269880974,-0.14926554921737573
8,146,283.2670593261719,0.10874127032763695,1,0.7630857677737174,-0.7082779991373473,-0.1429975799512626
9,139,279.2280578613281,0.08172261535336768,2,-0.7123255731196463,0.6577610675733102,0.13769592906071834
10,185,306.04815673828125,0.21279340178461947,0,0.2280338594159882,-0.16724616113420854,-0.09768706085952379
11,180,303.2081298828125,0.12444924734822366,1,-0.8207909845480189,0.7257271131694173,0.1984977332960089
12,10,205.14215087890625,0.05912580808771986,2,0.5109581757823182,-0.4934758452606453,-0.0719705582754645
13,412,436.29278564453125,0.1801426115084133,0,-0.5751098119032704,0.2734883820298844,0.42990139911664454
14,910,722.56396484375,0.06962513166183351,1,-0.7979211386326874,0.7760936641296969,0.10561755655086819
15,1195,886.5570678710938,0.059048193312708636,2,-0.8414107448570027,0.7714326491898275,0.16948642031713376
16,586,536.5029296875,0.14435757101902527,0,-0.5881209864749347,0.2915727675797251,0.42490529116726816
17,1024,788.5408935546875,0.09757684335229475,1,-0.8623224597895243,0.6894354519958615,0.29889226363109095
18,592,540.0444946289062,0.11396958482117672,2,0.34114518467694904,-0.30850871886448555,-0.0739941390163536
19,288,365.3066101074219,0.13936932690501067,0,-0.570082605243698,0.32663429765612095,0.3574191937207845
20,196,312.1788024902344,0.10015745614096433,1,0.8374441211449618,-0.7613487572862969,-0.17666552870976432
21,387,422.2999267578125,0.08528409241902705,2,-0.4653285593686785,0.33399369317356986,0.20836341011063597
22,871,700.52685546875,0.11129717798126984,0,-0.7928114961271286,0.6430201588568326,0.26346443162581884
23,909,722.4906616210938,0.05469889750557019,1,-0.7977666354277336,0.7760470081221229,0.1054688790559387
