rank,bin_index,mz,score,source_component,pcc_class_0,pcc_class_1,pcc_class_2
1,386,421.3143310546875,1.0,0,-0.4736137189243251,0.2688757037303161,0.2319499284391805
2,219,325.1955261230469,1.0,1,0.8439668371453198,-0.4699037620536937,-0.42292088560965724
3,243,339.2301025390625,0.32194126174389254,2,0.8412081864220567,-0.4692288820784068,-0.42064316761993675
4,142,281.2242126464844,0.41576996544264805,0,-0.4881357749476487,0.33079894486917905,0.18324819365897513
5,387,422.30047607421875,0.32580333978913517,1,-0.4783626804725764,0.2688911201942066,0.23706294366124647
6,196,312.1795959472656,0.26543399547812874,2,0.837336006935992,-0.46619845898863244,-0.4196120277795663
7,1193,885.55029296875,0.31500561310170516,0,-0.7776987415053803,0.40764344635949895,0.4160855656422825
8,986,766.5366821289062,0.17587634120819906,1,-0.6053321222096476,0.31509105613825306,0.3261569800492972
9,146,283.2636413574219,0.2762061077554239,2,0.8167362694739977,-0.4472285447254728,-0.4170879789771851
10,97,255.23231506347656,0.20751276886784975,0,0.8034235753984321,-0.43028476379355846,-0.42032747521419156
11,124,270.9764099121094,0.16978654154237524,1,0.34160381383388755,-0.20954739977274003,-0.1510625270086032
12,255,346.0577392578125,0.17758675487922632,2,0.5237658029268552,-0.2971675229137696,-0.2566988892632419
13,1195,886.5562744140625,0.14333862339549688,0,-0.774544819080818,0.40783934511908104,0.412475528856909
14,988,767.5458984375,0.1253382412415348,1,-0.6048207622081297,0.31229049143474163,0.3285166426272384
15,172,298.170654296875,0.1518319663330604,2,0.8268587271699392,-0.45873687908932176,-0.41605454187112195
16,232,333.0476989746094,0.125052531582561,0,0.492904709743372,-0.27237146283033564,-0.24915008121178167
17,229,331.2519226074219,0.09258719311048819,1,-0.6151771377186688,0.30392859636719954,0.3483963569125719
18,139,279.2318420410156,0.10657670038606237,2,-0.5654644913918005,0.3538109162660877,0.2428387084337512
19,152,286.9823303222656,0.11716657209533457,0,0.1255394203129907,-0.0961015363265883,-0.035663266877011525
20,365,409.2991638183594,0.08948660629519409,1,0.6256134550291741,-0.37923844582320554,-0.28136285815855827
21,198,313.1803283691406,0.0775528186521965,2,0.8228318643702007,-0.4571088066450636,-0.41339821343246935
22,184,305.247314453125,0.08319982461316594,0,-0.659698145661032,0.3873523978335027,0.30973885641269655
23,1035,794.551513671875,0.08489347842762703,1,-0.5907557444009388,0.3056837030724838,0.3201954854848404
24,958,750.5381469726562,0.06974844857745112,2,-0.7095285791247046,0.4106520982893679,0.33933108960559094
25,909,722.496826171875,0.07755359629215493,0,-0.7467332630788069,0.40718805014367987,0.3831152725135293
26,278,359.3005065917969,0.08109990544906892,1,-0.4345205083446327,0.20507286786398407,0.25606830587375057
27,1198,888.5669555664062,0.06412426443182263,2,-0.5965847103733265,0.3238632632831118,0.30758837180863496
28,185,306.0643310546875,0.0739766951998178,0,0.3434758739419333,-0.24103789688194677,-0.12034147438461788
29,1082,821.54931640625,0.0754614567916391,1,-0.5445735052929744,0.25804667261654446,0.3198487088909108
30,3,201.0571746826172,0.06503778815289327,2,0.459822054612228,-0.23850086486251088,-0.24863736055626492
31,462,465.2981262207031,0.07363653908134228,0,-0.3691361489188633,0.2715699798432747,0.116309059518212
32,777,646.5518798828125,0.07225625369490876,1,-0.2393541232848414,0.1909640098507812,0.05995177134096803
33,245,340.21337890625,0.05438662429196173,2,0.8273106975597376,-0.4627038469914214,-0.41241794282467925
34,910,722.5631713867188,0.0701598477399236,0,-0.7469172177948512,0.40729410359706836,0.38320367861954413
35,1111,838.5536499023438,0.07005542794674262,1,-0.3381521818073063,0.12792608712321268,0.23220221445127961
36,629,561.4666748046875,0.04946878589070987,2,0.6448196842460171,-0.35598489822833246,-0.3262846506152549
37,586,536.5022583007812,0.06112237336873142,0,-0.39836883343248236,0.33923149480646747,0.07752882129699401
38,778,646.6553344726562,0.06839580292046094,1,-0.24037403816831462,0.19148854469771262,0.06050791839750384
39,342,396.1736145019531,0.04702845288784777,2,0.7569591910974863,-0.424620342152047,-0.37603402057146434
40,1196,887.5450439453125,0.059434819090441154,0,-0.6399497652670055,0.3380306099520741,0.33969333714819794
41,358,405.28399658203125,0.06126541315321419,1,-0.4716859663756768,0.2512124404209723,0.24823365811665293
42,911,723.5082397460938,0.045272877126839715,2,-0.7400147064263144,0.3955162142359633,0.3879950463464269
43,635,564.6011352539062,0.051347940421312153,0,0.007638933545347611,0.006401118993830433,-0.014906021337667384
44,1104,834.5362548828125,0.05996761657976553,1,-0.4952662588499807,0.23975124657935332,0.28561823064001574
45,114,265.1453857421875,0.041715486600071267,2,0.7734420718697176,-0.43755783753057886,-0.3803840613220311
46,1024,788.54150390625,0.05122126066204289,0,-0.7144272445743413,0.4098600465929812,0.3454453732221979
47,1120,843.5365600585938,0.05970477863218004,1,-0.40034444033930483,0.2054609072655935,0.2187534826316739
48,1151,861.5546875,0.03981377409386439,2,-0.6488978764370451,0.39683550735961143,0.2882139137546142
49,620,556.2752685546875,0.04685529957027862,0,-0.07485627581197273,0.0650235411470321,0.013237730426233944
50,793,655.4248046875,0.05694790621766889,1,0.5348390651302665,-0.32130420881828786,-0.2435617456043958
51,1197,887.6110229492188,0.049935347253850765,2,-0.6398000836193163,0.33794331354608614,0.3396224441003821
52,944,742.53369140625,0.04645135820515338,0,-0.6934195323545018,0.3890669607543695,0.3443763804900559
53,1031,792.54443359375,0.056738657866837024,1,-0.6202447473689465,0.2971391541236791,0.36092902608326966
54,366,410.1520080566406,0.038124115601781826,2,0.7263769222267489,-0.41427203768512344,-0.35376397805773796
55,99,256.24542236328125,0.04632816751625603,0,0.7728117644313202,-0.4084516787922302,-0.40996708160110107
56,868,698.5199584960938,0.05301948827813484,1,-0.5034005173632704,0.28403859754954747,0.24835475890922054
57,41,223.04440307617188,0.03738457946608389,2,0.786863656911512,-0.44120940319378127,-0.39108304691336904
58,572,528.2822265625,0.04544890440235692,0,-0.17286814241440154,0.12337744630216478,0.05841921208415358
59,27,215.03785705566406,0.04969523870510441,1,0.23802178407211222,-0.16055662195534195,-0.090129554600377
60,873,701.5195922851562,0.03521700321695375,2,-0.7119423933034256,0.4084420309264222,0.34423606005709545
61,896,714.5299072265625,0.042383371544230046,0,-0.4800244394703388,0.28464018328820917,0.22248226377944255
62,1116,841.4901123046875,0.04724545788829181,1,-0.3150860500383983,0.17270573313951584,0.16072935354031026
63,476,473.2799987792969,0.038734599078266686,2,0.7638621066273728,-0.432355426791279,-0.3754466852694728
64,535,507.2470397949219,0.04038429498775184,0,-0.020413756279215912,0.025654886385060013,-0.004627665488539478
65,231,332.2726135253906,0.04649935576705527,1,-0.5504991651899701,0.27557695794740156,0.3080211260037354
66,953,747.5189819335938,0.04051592177811324,2,-0.6513361801323024,0.36037409576097307,0.32875892892343617
67,420,441.2231750488281,0.03921900669906272,0,0.5966929871548976,-0.3320098429399349,-0.29923472756087804
68,916,726.512451171875,0.04618799089502068,1,-0.5745509973653724,0.3455520838114448,0.26123975749584905
69,946,743.5372924804688,0.03326521016049036,2,-0.6779997127425769,0.38052899881228786,0.3365999705195937
70,72,240.9914093017578,0.038127735465931935,0,0.24963682727942113,-0.14005987710366238,-0.12398615341705951
71,955,748.5314331054688,0.04605499838794409,1,-0.7120834227212061,0.34448218019103694,0.41089205079354846
72,1002,775.5576782226562,0.033118108238731875,2,-0.6679798094122973,0.35433882369315206,0.3530099396378604
73,948,744.5549926757812,0.03807441743039795,0,-0.7366270396443425,0.4086500321759258,0.3706800689159254
74,592,540.0489501953125,0.04477266875202454,1,0.45015662764915565,-0.24896515694679114,-0.22731788095791852
75,871,700.5228881835938,0.030457117649220235,2,-0.6429902174484812,0.36633462391287785,0.3135474054526394
76,899,716.52294921875,0.03592868477463195,0,-0.6575910647787299,0.3405840021270034,0.3560916124395319
77,464,466.3057861328125,0.04458720759330958,1,-0.3652913247466009,0.2641202698949009,0.11990251594703233
78,950,745.5679931640625,0.030363824979243014,2,-0.7329445648479528,0.4160266783614778,0.3590328355815805
79,521,499.32080078125,0.03582543783792277,0,0.27928468685770597,-0.1336106211904312,-0.1627126372927043
80,461,464.34130859375,0.04363655403915363,1,-0.24351952218019318,0.19087659607959453,0.06454143847383091
81,145,283.0896301269531,0.02919565453361924,2,0.7919110979554379,-0.44752404726365663,-0.3899686687681472
82,307,376.25738525390625,0.035817214842058694,0,0.16490367738669137,-0.12185575909334613,-0.05139951889241054
83,1036,795.5206909179688,0.04290566098544316,1,-0.5431430081031313,0.2532910652789959,0.32324847006698576
84,934,736.5325317382812,0.029895940402011125,2,-0.515037063079853,0.2702175751239583,0.2752933506671973
85,36,220.14764404296875,0.035616675851510446,0,0.7107127235960381,-0.3963654738011672,-0.3554648419377245
86,1066,812.5512084960938,0.04257230874865981,1,-0.5836500879432238,0.29693830717864894,0.32161434702763003
87,288,365.31549072265625,0.03244749566757344,2,-0.30740273442697735,0.22091367031912107,0.10230583114487535
88,678,589.4668579101562,0.03503301260187912,0,0.438432249690364,-0.2475563754175584,-0.2161199539018525
89,649,572.5146484375,0.04187347577777593,1,-0.2703986740361961,0.23151321746164757,0.05131903529983582
90,1236,910.53857421875,0.028195764147590407,2,-0.39320515577191556,0.24754885458929096,0.1672809280725074
91,588,537.5193481445312,0.03471174221736566,0,-0.3316236878372371,0.3017502326450004,0.044413699926505366
92,918,727.5382080078125,0.039724821341346715,1,-0.4664942630635792,0.2694019946696139,0.22371344402652796
93,983,764.5451049804688,0.03383979633448211,2,-0.6749083831455936,0.3576180154150225,0.35708342962824
94,192,309.97882080078125,0.03469169852916435,0,0.3649011022300045,-0.1682112365069259,-0.21920460757637092
95,917,726.5916137695312,0.03935795389814821,1,-0.5744502958843495,0.3455228173203222,0.26116142685223015
96,295,369.1291809082031,0.03044431803456069,2,0.6931197341495718,-0.3872637552932097,-0.34592751081659584
97,716,611.1572875976562,0.033723974663457223,0,0.31089741786368813,-0.17751562206866386,-0.15120429531806467
98,69,239.0835723876953,0.039230155629704236,1,0.7417430302338295,-0.4105273192691778,-0.3742535670594401
99,840,682.5909423828125,0.03832176381145421,2,-0.21299112588108618,0.16011469945574247,0.06355506563265631
100,264,351.2870788574219,0.032568232051631084,0,0.4664694660891941,-0.2607938368488838,-0.2326371855284216
101,913,724.5215454101562,0.03922805056845495,1,-0.6709384745316629,0.3652226777673733,0.34488867283294894
102,982,764.46826171875,0.0342904162708099,2,-0.675574762449253,0.3581939347863328,0.3572043176745056
103,1153,862.57568359375,0.032528815984534144,0,-0.5904037789253146,0.39629986176054094,0.22559518873868575
104,222,327.1968994140625,0.03913300705304982,1,0.8201637983825252,-0.4552904324383261,-0.4124073036309073
105,997,772.605712890625,0.025590148122690788,2,-0.6461996953318208,0.37363647723898064,0.30942148997887137
106,397,428.00286865234375,0.035198963337327055,0,0.4023908233036996,-0.2109877427512226,-0.21521699808718595
107,1191,884.5454711914062,0.03907526259165542,1,-0.6511279302260421,0.31874035137316503,0.371823621279341
108,949,745.4922485351562,0.025410754268287133,2,-0.7329927542416423,0.41605334676284456,0.3590571527528092
109,1021,786.534912109375,0.03156031218342009,0,-0.6180088257353523,0.3280823724510791,0.32634025452914683
110,1078,819.5195922851562,0.038856144134890976,1,-0.5552063853304192,0.28188352066606154,0.3065477001287634
111,1144,857.52001953125,0.02433014402185852,2,-0.7130382595195925,0.37050332719470525,0.3848672429971263
112,781,648.6167602539062,0.031144391531849797,0,-0.1223617075134224,0.1412101272205422,-0.014671432573576705
113,1155,863.5804443359375,0.03792081805795638,1,-0.5419217386697175,0.378218768337762,0.19203310498617154
114,144,282.2263488769531,0.02379786874707354,2,-0.49814251741995064,0.33712497302307104,0.18747819793119666
115,1477,1048.89453125,0.03062140030480658,0,0.08919806682725771,-0.04969590599124685,-0.0446646158908358
116,1080,820.5433959960938,0.03761394749168901,1,-0.5376975450393677,0.2755629250422481,0.29420951881341234
117,1157,864.6190795898438,0.023521816481042065,2,-0.4683671206192953,0.3270920607525543,0.16575166948407072
118,240,337.3135986328125,0.030156143850573865,0,-0.4061285963814291,0.24673139286236298,0.1820886706199074
119,1343,971.8255004882812,0.036811303425296725,1,0.012354332444527369,-0.05866919058676495,0.04765948091603126
120,996,772.5104370117188,0.023296389042737987,2,-0.6532798922336643,0.3669086006730754,0.32406380960458847
121,1076,818.5113525390625,0.028510719119389575,0,-0.4198748288356867,0.23716929569859777,0.2068774859153389
122,1158,865.5194091796875,0.03619284695556359,1,-0.3159371981822085,0.1878299896337232,0.1459228420659595
123,319,383.1257019042969,0.023279920259909277,2,0.636131030144255,-0.3561114176337483,-0.3167690484548824
124,382,419.2514343261719,0.02788018587959403,0,-0.6308968486400242,0.34340277146349546,0.32433004592343173
125,226,329.2598876953125,0.03540804328325898,1,-0.7044819796942234,0.3716425693931326,0.37444160869682913
126,1156,864.5475463867188,0.02703007317866522,2,-0.46614834121895776,0.32066230892207803,0.170040787143153
127,1418,1014.860595703125,0.02725015014734218,0,0.016491652245376968,0.00979444816439759,-0.02799555695295471
128,1102,833.4881591796875,0.03532288566174579,1,-0.514572012990335,0.29703615216298934,0.24690586971827325
129,1200,889.5725708007812,0.024359495118741872,2,-0.5062306339606711,0.26453449441904786,0.27169120798777946
130,1026,789.5486450195312,0.026678407526061227,0,-0.7177244472448702,0.4067236470398553,0.35226760864012197
131,412,436.28997802734375,0.03491163826475928,1,-0.3797112552970855,0.2506254131440944,0.1495081228323462
132,960,751.5457153320312,0.03177692051263462,2,-0.7028896541178038,0.41273874209277034,0.32999118383496673
133,1075,817.5266723632812,0.03031751049309881,0,-0.4644466949704506,0.2467840907697987,0.24501946621254153
134,1064,811.5260620117188,0.034825257076394944,1,-0.4237792211794824,0.2246957178613764,0.22406404575689332
135,1169,871.5496215820312,0.02154981317307108,2,-0.3995732422263036,0.19828049879592394,0.2253865506882752
136,1239,912.0397338867188,0.025393525860033687,0,0.06809699098916905,-0.03166052275775075,-0.04062740470528235
137,1040,797.5847778320312,0.03434805284781527,1,-0.5925558037360317,0.31702935390256765,0.310342720422077
138,1243,914.570068359375,0.020981301308861607,2,-0.42473835268011273,0.2106775525732152,0.23967563978810486
139,991,769.5269165039062,0.025123062075593477,0,-0.6637189087820694,0.3436232730086143,0.35954974928861255
140,367,410.3254089355469,0.0340848570398174,1,0.42891687318927174,-0.2712502496829661,-0.18120678243117655
141,1148,859.5408935546875,0.03153690406031792,2,-0.5465319941552244,0.2831751920404249,0.2958360098151363
142,908,721.52001953125,0.025055094724045903,0,-0.23842120726361682,0.11985881816032717,0.1328773901899982
143,128,273.0060729980469,0.03189525389943651,1,0.21072908759792525,-0.12219158535529817,-0.10054338441798373
144,177,301.21722412109375,0.020626313007947827,2,-0.49252845271758244,0.2906490445564511,0.22973918927728487
145,478,474.2868957519531,0.024802260955837388,0,0.6203129175266429,-0.3526338224283521,-0.3033008394853791
146,1103,833.5668334960938,0.03185797589603827,1,-0.5132112936440631,0.29604636734277656,0.24646539588651067
147,320,383.3781433105469,0.019389500394576587,2,-0.15934085525362635,0.1452102079395483,0.021108169711935767
148,850,688.5298461914062,0.024707777972976467,0,-0.5035909910741684,0.32585415025818393,0.20508182840383266
149,1118,842.5555419921875,0.031684847764917534,1,-0.3824717022571834,0.1861044273514206,0.21957662890203333
150,267,353.19061279296875,0.019034265102909287,2,0.7475099603260308,-0.4149365009246291,-0.3758975091169268
151,246,341.1869201660156,0.024248267839499495,0,0.767208645968304,-0.4258880702492482,-0.3857856424604717
152,31,217.06214904785156,0.031192647606263283,1,0.22989226222328504,-0.11028307556286669,-0.13362242161437798
153,849,687.548095703125,0.026329048312755517,2,-0.5023420715680327,0.33607465434277956,0.1931059556789016
154,800,659.3963012695312,0.023781088703274788,0,0.5201137580945618,-0.2911442074159686,-0.2590174288518187
155,745,628.0501098632812,0.031151051595977447,1,0.4481812148322785,-0.2429478093509354,-0.23144103659859083
156,824,673.4490966796875,0.022011062475776007,2,-0.3659436116745699,0.19121544825579231,0.19641141468386572
157,379,417.2594909667969,0.023606826366617158,0,-0.41742827284366507,0.2591740580060937,0.18135517985996213
158,903,718.5471801757812,0.030614297815982114,1,-0.48574590150110886,0.2069082411228258,0.30948515488253375
159,920,728.554931640625,0.023522656963681547,2,-0.5418522602064586,0.35648080786294,0.21456059256524845
160,858,693.0415649414062,0.023450967464032073,0,0.35044522568186526,-0.19622025988266512,-0.17446875094725556
161,941,740.5279541015625,0.03050417679937899,1,-0.5403258165125703,0.29379688398270043,0.2780889806684954
162,570,527.33349609375,0.019647935189626865,2,0.3137693439212274,-0.17291273694718015,-0.15909202800609015
163,822,672.4069213867188,0.02324615077761689,0,0.039162498088810394,-0.01758456459720859,-0.02401292860450391
164,73,241.2371063232422,0.030298428112874056,1,0.5328857071720281,-0.27422818007996536,-0.2904003960452645
165,1245,915.5982666015625,0.024574777101379498,2,0.6207355239148646,-0.37249574947493974,-0.28310538982047684
166,1247,916.6036987304688,0.023085410218041957,0,0.5227130474654786,-0.3201313099717228,-0.23168476934268825
167,1108,836.5465698242188,0.030135425326362382,1,-0.48022817653242117,0.2373576960505274,0.2718653222130976
168,951,746.5325927734375,0.020961101341521852,2,-0.7132951633882656,0.3793381539894372,0.3759585009766387
169,869,699.4874877929688,0.02277404218891779,0,-0.5548810297469156,0.32475973621198057,0.2616148081950555
170,922,729.567626953125,0.02965691332848159,1,-0.44381599989800197,0.28541003829313605,0.18257540680344445
171,1106,835.537841796875,0.023446943173197957,2,-0.6288867378043068,0.36841671928680564,0.2961502485142145
172,77,243.93777465820312,0.022471220861439396,0,0.35237815219795066,-0.182623977457378,-0.1906934156401177
173,488,480.2943420410156,0.029224136417568033,1,-0.4423765774628481,0.2831204317745717,0.18340144933161193
174,173,299.1377258300781,0.01826752680311337,2,0.7842332439758353,-0.4355106237989225,-0.3941675411247143
175,1443,1029.3529052734375,0.022331996959998622,0,0.07130658094968957,-0.02960819410164741,-0.04622782855731684
176,1037,795.6015625,0.027330154922403652,1,-0.5610763397032511,0.26394358893069647,0.33154089857709895
177,844,684.62939453125,0.023580877695183595,2,-0.20834325773479762,0.17216621254201153,0.046004377069900605
178,617,554.300537109375,0.022329179198932386,0,-0.09196575607475851,0.03223854883992058,0.06580549169696058
179,1190,883.5946044921875,0.02702510260279035,1,-0.7023861373088683,0.3374244594280738,0.40775706461265626
180,1005,777.5487670898438,0.01578131473390436,2,-0.4302622718636156,0.2016304858621807,0.25504855437476004
181,1023,787.5514526367188,0.02203170010311311,0,-0.4243000423866146,0.21728629024137583,0.23233066768315525
182,1189,883.519775390625,0.02649235633314834,1,-0.702636322807269,0.33758682725027717,0.40785844816918865
