rank,bin_index,mz,score,source_component,pcc_class_1,pcc_class_2
1,81717,616.1770629882812,1.0,0,-0.5248294455562708,0.5248294455562709
2,81741,617.1803588867188,0.4413060355713621,1,-0.5111221388520459,0.511122138852046
3,82576,713.4511108398438,0.388577693663056,0,0.7400948331231524,-0.7400948331231525
4,79415,449.0477600097656,0.363543327935752,1,-0.6179131552852114,0.6179131552852115
5,82758,734.5697631835938,0.3536942607234013,1,0.711632029840975,-0.7116320298409752
6,82063,651.5342407226562,0.21059580938088032,0,0.7397154844507319,-0.739715484450732
7,81268,577.518798828125,0.28184724852687415,1,0.6009940257818416,-0.6009940257818416
8,82539,710.488525390625,0.17360342055131672,0,0.6739868083235718,-0.6739868083235719
9,79889,478.3293762207031,0.2799808854604397,1,0.6280260529289174,-0.6280260529289176
10,82589,714.4548950195312,0.16014755156303076,0,0.7473838259209445,-0.7473838259209447
11,81018,557.1637573242188,0.2480133847632064,1,-0.5203914244539605,0.5203914244539605
12,80960,551.50341796875,0.24007061280341407,0,0.6785989187476664,-0.6785989187476663
13,81763,617.9797973632812,0.23599678026357065,1,0.36933020856086496,-0.369330208560865
14,80180,496.33990478515625,0.11595198684451251,0,0.316317545577986,-0.3163175455779861
15,81301,580.0238037109375,0.2128393456871005,1,0.38685152587904204,-0.386851525879042
16,81766,618.1878662109375,0.10894843516903616,0,-0.48968700935125287,0.48968700935125287
17,78026,399.1444091796875,0.19189060044839273,1,-0.5211072414110623,0.5211072414110625
18,79668,465.0216979980469,0.16632776973287852,0,-0.5221559706551716,0.5221559706551716
19,79394,448.34222412109375,0.15407135165908606,1,0.20571557852621558,-0.20571557852621564
20,82079,652.5381469726562,0.0980230011155733,0,0.7410344781508665,-0.7410344781508666
21,78836,423.98193359375,0.1511981742834017,1,0.3338235087411838,-0.3338235087411838
22,78453,409.0555419921875,0.1278486478141677,0,-0.25913344069914396,0.259133440699144
23,81296,579.53466796875,0.1434181145917646,1,0.7249405725341926,-0.7249405725341926
24,81869,627.5347290039062,0.07546306878000766,0,0.633214827562857,-0.6332148275628571
25,81540,602.0059814453125,0.14227157437398325,1,0.1708698099668008,-0.17086980996680082
26,81284,578.5226440429688,0.10445932878183817,0,0.6015568812406326,-0.6015568812406326
27,82672,725.5563354492188,0.13595395567618462,1,-0.7002216621529015,0.7002216621529016
28,82098,655.1400756835938,0.07576431262436738,0,-0.4478157232626268,0.44781572326262686
29,78162,402.0212097167969,0.1266776368235132,1,0.4672959889797055,-0.4672959889797055
30,82420,697.4774780273438,0.122881749641742,0,0.6019939087777652,-0.6019939087777653
31,82455,703.5741577148438,0.12501756310725728,1,-0.6769263333136928,0.6769263333136929
32,80053,487.9745178222656,0.05984781087422256,0,-0.35123247874064434,0.35123247874064434
33,82300,682.45703125,0.12200125743029666,1,-0.6694348047850857,0.6694348047850858
34,80569,524.370849609375,0.11890444070600928,1,-0.1283103461048444,0.12831034610484443
35,79421,449.2068176269531,0.058194840146162295,0,-0.026196152169140414,0.026196152169140407
36,77564,386.02606201171875,0.11742623700712189,1,0.2245078081773073,-0.2245078081773073
37,76863,366.9617614746094,0.08444283180663145,0,-0.15547290736932223,0.1554729073693222
38,81118,564.2484130859375,0.11072038545597178,1,0.7683035940316644,-0.7683035940316646
39,80978,552.5068969726562,0.07974900688344469,0,0.6761033760543317,-0.6761033760543318
40,80794,542.0684204101562,0.10893648081068129,1,0.4166704598013363,-0.41667045980133627
41,81673,614.1810913085938,0.05574522139997378,0,-0.5140191337899551,0.5140191337899552
42,82775,735.5729370117188,0.09663651504918729,1,0.7041578013297488,-0.704157801329749
43,81106,563.2651977539062,0.05508298401983064,0,-0.5594552295888359,0.559455229588836
44,80272,502.3290100097656,0.09595429488665784,1,-0.5885614139390185,0.5885614139390185
45,81029,558.1666870117188,0.07701483525540843,0,-0.5206484764053574,0.5206484764053575
46,81836,623.5029907226562,0.09412150013568418,1,0.6085982269308853,-0.6085982269308854
47,82551,711.4911499023438,0.05371287156370614,0,0.6760891569437907,-0.6760891569437908
48,79665,464.9471130371094,0.09409273044325227,1,-0.5969998057977056,0.5969998057977057
49,80839,544.1551513671875,0.06523839706179063,0,-0.5139043050190011,0.5139043050190011
50,79233,439.97705078125,0.08955811986393016,1,0.5649082413631066,-0.5649082413631067
