rank,bin_index,mz,score,pcc_class_1,pcc_class_2
1,82786,737.4522094726562,1.8498308658599854,0.02030635461615732,-0.02030635461615732
2,79550,456.8948974609375,1.8233749866485596,-0.09192583688123802,0.09192583688123804
3,80830,543.9293212890625,1.7509803771972656,-0.26040157741304837,0.2604015774130484
4,81449,591.9075317382812,1.7354826927185059,-0.31469424165223137,0.31469424165223137
5,81815,621.8612060546875,1.7128907442092896,-0.11923957645909386,0.11923957645909386
6,82461,703.9566040039062,1.7052042484283447,-0.2897305695802329,0.28973056958023297
7,76873,367.13946533203125,1.6915616989135742,-0.37133746669698897,0.3713374666969891
8,81331,582.8694458007812,1.6871418952941895,-0.21613715326649463,0.21613715326649466
9,81795,619.97802734375,1.6841998100280762,0.3106610407920665,-0.31066104079206647
10,78956,427.0773010253906,1.6775455474853516,-0.4179696126766574,0.41796961267665744
11,79032,428.7095031738281,1.6748461723327637,0.03460079036354385,-0.03460079036354385
12,80946,550.9215087890625,1.6729099750518799,-0.04290124407055795,0.04290124407055796
13,79261,441.17620849609375,1.6699508428573608,-0.39828576876060723,0.3982857687606073
14,82442,701.9269409179688,1.6459698677062988,-0.24413352281998477,0.24413352281998482
15,82444,702.071533203125,1.6433883905410767,0.343229508205653,-0.34322950820565307
16,81327,582.0396728515625,1.6389811038970947,0.14892565468132657,-0.1489256546813266
17,81382,585.9130859375,1.63578462600708,-0.17747699823739882,0.17747699823739885
18,82318,683.999755859375,1.6258361339569092,-0.3614714836391848,0.36147148363918485
19,80911,547.9744262695312,1.6236441135406494,-0.10691961313849953,0.10691961313849954
20,81617,607.882080078125,1.620539903640747,-0.24951942430271085,0.24951942430271087
21,81439,590.9256591796875,1.6166725158691406,-0.2538305463936562,0.2538305463936562
22,81200,569.9443969726562,1.615461826324463,-0.08482268599412661,0.08482268599412661
23,78550,411.10333251953125,1.612768292427063,-0.37169057371484937,0.3716905737148494
24,81530,601.1641845703125,1.6106250286102295,0.09582109436416648,-0.0958210943641665
25,81526,600.9631958007812,1.6094326972961426,-0.35325038802665004,0.35325038802665004
26,81870,627.8667602539062,1.6086487770080566,-0.3142798871476651,0.31427988714766514
27,81366,584.9180297851562,1.6083643436431885,-0.12165979529412553,0.12165979529412554
28,82569,712.5859375,1.5940816402435303,0.07250609895799297,-0.07250609895799298
29,81144,565.9114990234375,1.5939444303512573,-0.23956620424054328,0.23956620424054328
30,81325,582.022216796875,1.591984510421753,0.2203827230119609,-0.2203827230119609
31,76379,308.9905090332031,1.5897750854492188,0.2611717810474198,-0.26117178104741984
32,80679,530.9739990234375,1.587965726852417,-0.11086912297529755,0.11086912297529757
33,80528,522.0077514648438,1.5856965780258179,0.0364691423553028,-0.0364691423553028
34,82105,655.9359130859375,1.5853140354156494,0.3943126807989653,-0.3943126807989653
35,79911,479.9372863769531,1.583391547203064,-0.4587186998527714,0.45871869985277147
36,81184,568.9442749023438,1.5751222372055054,-0.2326880146448733,0.23268801464487335
37,81438,590.9125366210938,1.5743274688720703,-0.28327780139502357,0.28327780139502357
38,81781,618.983642578125,1.573164463043213,0.3088033937680414,-0.30880339376804145
39,81416,588.8771362304688,1.5673325061798096,-0.1332239117775941,0.13322391177759413
40,80632,527.9551391601562,1.5654873847961426,-0.22043868128254035,0.22043868128254035
41,81450,591.9207153320312,1.565281629562378,-0.15385371910892878,0.1538537191089288
42,81886,629.8764038085938,1.5634697675704956,-0.27098375653909984,0.27098375653909984
43,81651,611.8929443359375,1.5588794946670532,-0.16488857912071295,0.16488857912071295
44,80151,495.1015319824219,1.5587217807769775,-0.2298901150621739,0.22989011506217397
45,78638,414.8756408691406,1.5514354705810547,-0.29281718699579345,0.2928171869957935
46,73924,232.47451782226562,1.5492888689041138,-0.3982023249733798,0.3982023249733799
47,77740,391.0076599121094,1.5489604473114014,-0.35291434744308026,0.3529143474430803
48,78270,405.0953063964844,1.5430155992507935,-0.48882273983205593,0.48882273983205604
49,81748,617.4791259765625,1.5426368713378906,-0.10278718739614667,0.1027871873961467
50,81618,607.8950805664062,1.5406346321105957,-0.2989070470217502,0.29890704702175025
