rank,bin_index,mz,score,source_component,pcc_class_1,pcc_class_2
1,78088,400.3420104980469,1.0,0,-0.7557617774848666,0.7557617774848666
2,82576,713.4511108398438,1.0,1,0.5170354291252475,-0.5170354291252475
3,78453,409.0555419921875,0.5384561257378356,0,0.14507701928506353,-0.1450770192850635
4,82300,682.45703125,0.6285441391708385,1,-0.9209681298163229,0.9209681298163229
5,80180,496.33990478515625,0.4657063504685497,0,0.38330900950825547,-0.38330900950825547
6,82539,710.488525390625,0.5347866785588868,1,0.5789196746394798,-0.5789196746394798
7,82486,706.5377807617188,0.5256648464954554,0,-0.8645625409556572,0.8645625409556572
8,82455,703.5741577148438,0.500595597223338,1,-0.8917947656924168,0.8917947656924168
9,78932,426.3575744628906,0.4167830365591201,0,-0.7421618549971765,0.7421618549971765
10,78026,399.1444091796875,0.4669318083283017,1,-0.8369979816543038,0.8369979816543038
11,79421,449.2068176269531,0.39343704794039114,0,0.16320931283727166,-0.16320931283727166
12,80608,527.0701293945312,0.44448414270755265,1,-0.8311840714231608,0.8311840714231608
13,82758,734.5697631835938,0.3806534267190994,0,0.6349024572892575,-0.6349024572892574
14,82589,714.4548950195312,0.4429802995464858,1,0.5284122302436008,-0.5284122302436008
15,79013,428.3732604980469,0.30152323469590514,0,-0.8079416494859872,0.8079416494859872
16,78981,428.0367126464844,0.4267406596267697,1,-0.676909630821075,0.6769096308210749
17,82739,732.5538940429688,0.3363019124884016,0,-0.8786176022105814,0.8786176022105813
18,80313,504.3448791503906,0.35840111276769726,1,0.3187132851072271,-0.3187132851072271
19,78145,401.3455810546875,0.23475680742417984,0,-0.7533277943847775,0.7533277943847775
20,79415,449.0477600097656,0.34537791406239865,1,0.14366782415655074,-0.14366782415655074
21,80960,551.50341796875,0.24718909176316578,0,0.647146813981727,-0.647146813981727
22,82063,651.5342407226562,0.2767340538914211,1,0.6549941684748862,-0.6549941684748862
23,82325,685.42041015625,0.2173025914965467,0,-0.8746867640995114,0.8746867640995113
24,81763,617.9797973632812,0.2623106498109087,1,-0.11269009946093946,0.11269009946093943
25,81540,602.0059814453125,0.19823612371268487,0,0.18293927257987982,-0.18293927257987982
26,76863,366.9617614746094,0.25994345240195005,1,-0.3503579281482107,0.3503579281482107
27,80295,503.94818115234375,0.18424430078332527,0,-0.8186148310962749,0.8186148310962749
28,82550,711.435302734375,0.25607002216022223,1,-0.9056592247985478,0.9056592247985477
29,82420,697.4774780273438,0.1658606943216069,0,0.6397892341799679,-0.6397892341799679
30,77129,372.31072998046875,0.2554059494632228,1,-0.35315926165630335,0.35315926165630335
31,82315,683.4598999023438,0.2240894582705286,0,-0.9170514786396989,0.9170514786396989
32,82551,711.4911499023438,0.23221179592021593,1,0.6642481802198072,-0.6642481802198072
33,82672,725.5563354492188,0.21462738247423876,0,-0.8827713645620556,0.8827713645620556
34,79889,478.3293762207031,0.20595243324338305,1,0.46183991292611626,-0.4618399129261162
35,81592,605.5501098632812,0.15834844807090087,0,0.4142940611214601,-0.4142940611214601
36,82468,704.5783081054688,0.1961037284795839,0,-0.8873348674275342,0.8873348674275342
37,82497,707.541015625,0.20049186271267794,1,-0.8691243281237377,0.8691243281237377
38,82198,666.4834594726562,0.17051122645006986,0,-0.8221309820880132,0.8221309820880132
39,61508,141.1545867919922,0.17778804704421508,1,-0.040912795035648666,0.04091279503564869
40,79926,480.9211120605469,0.16258716043049595,0,-0.8774303500644849,0.8774303500644849
41,81301,580.0238037109375,0.17050286259911163,1,0.030615343264646114,-0.030615343264646114
42,78503,410.0587158203125,0.13451830396864717,0,0.12631295565344386,-0.12631295565344386
43,80420,511.0964660644531,0.16158497763608667,1,-0.5767938857443744,0.5767938857443744
44,77996,398.326416015625,0.13208402529501634,0,-0.6690659330276115,0.6690659330276115
45,80925,549.0521240234375,0.15759465262025227,1,-0.7464152534890335,0.7464152534890335
46,77546,385.2737731933594,0.12677474812425654,0,0.4873117137396435,-0.4873117137396435
47,78454,409.0606689453125,0.15332408170037204,1,0.10164734403570623,-0.10164734403570627
48,81063,560.3109130859375,0.12605778533419787,0,0.5291918922976033,-0.5291918922976033
49,79665,464.9471130371094,0.1490546487193977,1,-0.8303097159677026,0.8303097159677026
50,78967,427.36090087890625,0.11552528110885205,0,-0.7439178389050826,0.7439178389050826
