mz_peak
2.010522155761718750e+02
2.051329956054687500e+02
2.069774017333984375e+02
2.090583343505859375e+02
2.190373840332031250e+02
2.201483459472656250e+02
2.230392608642578125e+02
2.350082855224609375e+02
2.412371520996093750e+02
2.489957733154296875e+02
2.501339569091796875e+02
2.512030639648437500e+02
2.552320556640625000e+02
2.562455749511718750e+02
2.592298889160156250e+02
2.609626464843750000e+02
2.667963256835937500e+02
2.730101013183593750e+02
2.792406921386718750e+02
2.812275695800781250e+02
2.832648925781250000e+02
2.869540405273437500e+02
2.910200805664062500e+02
2.931486816406250000e+02
2.952894592285156250e+02
2.981697998046875000e+02
3.012194519042968750e+02
3.042160339355468750e+02
3.052488708496093750e+02
3.099718322753906250e+02
3.112024230957031250e+02
3.121770324707031250e+02
3.131802978515625000e+02
3.168338012695312500e+02
3.208454589843750000e+02
3.251960144042968750e+02
3.271937255859375000e+02
3.292609252929687500e+02
3.312527770996093750e+02
3.330289916992187500e+02
3.373191528320312500e+02
3.392258911132812500e+02
3.402141113281250000e+02
3.432079162597656250e+02
3.460585632324218750e+02
3.478581848144531250e+02
3.500943298339843750e+02
3.512958374023437500e+02
3.531862792968750000e+02
3.593033447265625000e+02
3.633295593261718750e+02
3.663170166015625000e+02
3.691513977050781250e+02
3.737754516601562500e+02
3.831151428222656250e+02
3.911383056640625000e+02
3.933160400390625000e+02
3.952409973144531250e+02
3.961517028808593750e+02
3.972233886718750000e+02
4.012650756835937500e+02
4.052901611328125000e+02
4.101504516601562500e+02
4.111654052734375000e+02
4.152405090332031250e+02
4.192450866699218750e+02
4.202646484375000000e+02
4.213146057128906250e+02
4.312173461914062500e+02
4.323776245117187500e+02
4.352618713378906250e+02
4.362910156250000000e+02
4.559697570800781250e+02
4.633696594238281250e+02
4.652990417480468750e+02
4.663093566894531250e+02
4.692181701660156250e+02
4.812987976074218750e+02
4.852856140136718750e+02
4.910710754394531250e+02
4.923250122070312500e+02
4.933196411132812500e+02
5.062364501953125000e+02
5.093522644042968750e+02
5.282805786132812500e+02
5.312689819335937500e+02
5.375113525390625000e+02
5.400393066406250000e+02
5.524813842773437500e+02
5.535166015625000000e+02
5.614587402343750000e+02
5.725012817382812500e+02
5.744773559570312500e+02
5.754990234375000000e+02
5.871067504882812500e+02
5.894257812500000000e+02
5.905150146484375000e+02
5.923579101562500000e+02
5.993128662109375000e+02
6.060759277343750000e+02
6.174750366210937500e+02
6.244562988281250000e+02
6.267246704101562500e+02
6.280261840820312500e+02
6.313566284179687500e+02
6.325551757812500000e+02
6.383854370117187500e+02
6.453106689453125000e+02
6.465671386718750000e+02
6.486201171875000000e+02
6.496667480468750000e+02
6.554414672851562500e+02
6.565656738281250000e+02
6.605910034179687500e+02
6.625488281250000000e+02
6.646375732421875000e+02
6.715598754882812500e+02
6.755658569335937500e+02
6.795877685546875000e+02
6.806115722656250000e+02
6.825893554687500000e+02
6.836003417968750000e+02
6.846171264648437500e+02
6.875478515625000000e+02
6.953059692382812500e+02
6.985255126953125000e+02
7.005263671875000000e+02
7.025286254882812500e+02
7.055460205078125000e+02
7.134286499023437500e+02
7.145338745117187500e+02
7.165244140625000000e+02
7.175299682617187500e+02
7.185474853515625000e+02
7.205014648437500000e+02
7.224974365234375000e+02
7.245210571289062500e+02
7.265153198242187500e+02
7.285548706054687500e+02
7.295649414062500000e+02
7.325578613281250000e+02
7.365331420898437500e+02
7.375503540039062500e+02
7.395099487304687500e+02
7.405277709960937500e+02
7.425349731445312500e+02
7.435397949218750000e+02
7.445546264648437500e+02
7.475208740234375000e+02
7.485305786132812500e+02
7.505371704101562500e+02
7.515450439453125000e+02
7.525569458007812500e+02
7.545607299804687500e+02
7.565855102539062500e+02
7.585427856445312500e+02
7.605283203125000000e+02
7.645469360351562500e+02
7.665349731445312500e+02
7.675430908203125000e+02
7.685723266601562500e+02
7.705581054687500000e+02
7.725173339843750000e+02
7.745496826171875000e+02
7.755557250976562500e+02
7.775466918945312500e+02
7.785604858398437500e+02
7.795888061523437500e+02
7.865383300781250000e+02
7.885410156250000000e+02
7.905475463867187500e+02
7.925427856445312500e+02
7.935316162109375000e+02
7.945499267578125000e+02
7.975969238281250000e+02
7.986141967773437500e+02
7.996749267578125000e+02
8.025574340820312500e+02
8.064149169921875000e+02
8.085210571289062500e+02
8.104905395507812500e+02
8.125597534179687500e+02
8.135623168945312500e+02
8.165556030273437500e+02
8.175338745117187500e+02
8.195236206054687500e+02
8.205476684570312500e+02
8.215565185546875000e+02
8.245794677734375000e+02
8.265230712890625000e+02
8.285748901367187500e+02
8.345570678710937500e+02
8.355479125976562500e+02
8.365518188476562500e+02
8.385539550781250000e+02
8.414915161132812500e+02
8.425563354492187500e+02
8.435438232421875000e+02
8.445824584960937500e+02
8.486176757812500000e+02
8.545388183593750000e+02
8.575206909179687500e+02
8.585422973632812500e+02
8.595457763671875000e+02
8.615684204101562500e+02
8.625928955078125000e+02
8.635948486328125000e+02
8.646253051757812500e+02
8.695314331054687500e+02
8.835945434570312500e+02
8.876060180664062500e+02
8.895712890625000000e+02
8.936530151367187500e+02
8.965917358398437500e+02
8.975930786132812500e+02
