rank,bin_index,mz,score,pcc_class_0,pcc_class_1,pcc_class_2
1,1424,1018.429931640625,3.4547219276428223,-0.007399055190367531,-0.0018440905704193752,0.011110557756329452
2,893,713.062744140625,3.4530692100524902,0.026569642239184062,-0.012751667627434337,-0.017615063466421967
3,1289,940.7666015625,3.406797409057617,0.04372931509294246,-0.03127033549608526,-0.017164495685799343
4,736,622.7153930664062,3.3661251068115234,0.03936273780044391,-0.028016475454161607,-0.015601634022187985
5,1364,983.8929443359375,3.3503997325897217,0.014659993344437598,-0.018959372868362283,0.003994464817995707
6,601,545.1177978515625,3.2558517456054688,0.028866224502653033,-0.02426264637459149,-0.007166139503359505
7,1259,923.5377197265625,3.2400825023651123,0.04787050524233505,-0.03621353447323102,-0.01651054963265843
8,1117,841.8034057617188,3.2083630561828613,0.03217219296146502,-0.019453269170581402,-0.016714218660524714
9,52,229.3332061767578,3.19236421585083,0.04125492441231431,-0.032410509297728055,-0.012846839298424432
10,1326,962.0441284179688,3.1290266513824463,0.029135433154158053,-0.022121048075837788,-0.009956348761353482
11,1290,941.3914794921875,3.126595973968506,0.05785168339197287,-0.03883251016055699,-0.02562516536094125
12,364,408.811767578125,3.1200125217437744,0.038029217039537155,-0.02598509120626458,-0.016317819959425175
13,1255,921.2495727539062,3.111116886138916,0.05230389227526193,-0.032551134325133985,-0.026109224420769316
14,905,719.96240234375,3.095439910888672,0.03504625983893013,-0.030033130236606486,-0.008037831210191696
15,1192,885.005859375,3.0916748046875,0.02807625813816224,-0.018927583623219824,-0.012342406086256407
16,1387,997.1552124023438,3.0891075134277344,0.04441385002698999,-0.02863360971950947,-0.021028776419893452
17,577,531.2689819335938,3.0797438621520996,0.0337282643083197,-0.006643491167727187,-0.03333778284033038
18,170,297.18927001953125,3.076099395751953,0.05358132279699409,-0.035090900090011715,-0.024740182725460035
19,648,572.1410522460938,3.05021333694458,0.03155639303535457,-0.028729561047195304,-0.005297042999194267
20,1357,979.8834228515625,3.047562599182129,0.04823280549700013,-0.032582028511484215,-0.021127458856029884
21,801,660.2392578125,3.046846866607666,0.041479939764653626,-0.03043158088399508,-0.015396262658196427
22,666,582.4297485351562,3.042137622833252,0.024849444107367367,-0.02192428953181364,-0.004975315850195221
23,717,611.8361206054688,3.026735782623291,0.04280727079414785,-0.03051323292185095,-0.01691501409470629
24,1001,775.1512451171875,2.9938440322875977,0.034541961283932554,-0.031043356476722683,-0.0062632276679929775
25,632,562.9451293945312,2.985856056213379,0.07422311678255554,-0.051912776138337995,-0.030471816380199315
26,964,753.7347412109375,2.976958751678467,0.036360895161431095,-0.02737418676094961,-0.012693216032164296
27,968,756.2399291992188,2.9705324172973633,0.03251486395503115,-0.023029486130783924,-0.013017415596585709
28,1351,976.4411010742188,2.9642810821533203,0.04598623754689777,-0.025237196261320545,-0.026845512421547063
29,32,217.8855743408203,2.961444139480591,0.06746322105959052,-0.04654414246144294,-0.02843343140900999
30,1310,952.8380737304688,2.96067476272583,0.03756738772390847,-0.02491950790504148,-0.016982278907056888
31,585,535.9203491210938,2.950486660003662,0.04163801375065614,-0.03201212600936398,-0.013770474976208154
32,1353,977.5848999023438,2.938103199005127,0.02861214127007148,-0.021634429202434066,-0.009880244787904335
33,1325,961.574951171875,2.9328231811523438,0.02194300422332274,-0.01927660000549307,-0.0044892931775052354
34,831,677.36328125,2.9264936447143555,0.06252728595477293,-0.04674493712261927,-0.022205495620487622
35,510,492.9440612792969,2.925715446472168,0.05442348676251808,-0.032080447941626934,-0.02922581366002539
36,1319,957.9854736328125,2.923948049545288,0.023511278467173834,-0.022717847228300243,-0.002436790287336971
37,851,688.8776245117188,2.9230360984802246,0.04828434676516584,-0.029400233149144896,-0.02484957793710291
38,195,311.6184997558594,2.921386241912842,0.03348465107247461,-0.03222275101447124,-0.003622167035584568
39,343,396.7599182128906,2.902188301086426,0.08589405652098488,-0.06114107867529867,-0.03403780902723086
40,1107,836.1290283203125,2.900139093399048,0.04132590147763767,-0.02984265256294557,-0.01588645914755368
41,994,771.142333984375,2.898671865463257,0.07085966603778804,-0.042107310066694235,-0.03766295919464337
42,169,296.6717529296875,2.8917722702026367,0.04748110950931197,-0.03346018704846802,-0.019204171635039628
43,1251,918.9129028320312,2.889376640319824,0.033333249974743406,-0.024217367309976198,-0.012645501788547025
44,1264,926.442626953125,2.8884353637695312,0.03909192613176165,-0.04396661386011287,0.0030722253558034688
45,721,614.1333618164062,2.885175943374634,0.03722831824759231,-0.030448754421779585,-0.010210934093913283
46,813,667.0474853515625,2.881869316101074,0.037838291824505516,-0.020338003524710244,-0.02258077250443611
47,1366,985.0194702148438,2.8797125816345215,0.04233657936208663,-0.02950715601877585,-0.017500265404465084
48,221,326.6579284667969,2.8786768913269043,0.03757131574215363,-0.026778490842210637,-0.014848967656344974
49,1477,1048.8848876953125,2.8605992794036865,0.10755680842099644,-0.06721717145555846,-0.0533689869408495
50,640,567.5274658203125,2.860440254211426,0.021271691347579627,-0.018370569919789897,-0.004715728732780789
