mz_peak
382.36743
384.31024
385.27325
386.02573
386.27676
387.00986
388.04144
389.3046
390.3079
390.97986
392.03394
392.29187
392.9576
393.91553
394.30762
395.32654
396.31033
396.43085
397.34207
398.3259
398.3452
398.44666
399.144
399.32938
399.3576
400.34186
401.34534
402.02078
402.94916
404.91733
406.94128
406.95377
408.0079
408.99173
409.05487
410.0583
414.24316
416.25916
418.9232
422.9277
423.93118
423.98184
424.34207
424.92612
424.96588
425.34534
425.97992
426.3573
426.9494
427.3611
427.9281
428.03644
428.37335
428.93594
429.03998
429.23993
429.3765
430.05194
438.29788
439.06525
439.97687
442.9231
443.90182
448.34183
449.20663
450.01834
452.19943
453.4887
455.0368
455.5045
456.1048
461.93774
462.29758
465.99246
467.04565
467.2174
472.00037
472.07413
480.30844
481.3118
482.32404
483.03235
483.0532
485.05606
486.05972
487.9743
494.3239
496.33957
497.3429
499.0271
501.0427
502.2924
503.29614
503.94852
508.0027
508.28186
508.33957
509.3429
518.2642
518.3213
519.2673
520.2626
520.3397
522.35535
523.35834
524.05786
524.27454
524.3706
525.3745
525.9303
526.29266
527.0707
527.29584
529.01996
529.31665
529.9846
530.3236
531.3274
532.28
534.2958
534.5606
535.2988
540.24866
541.25165
541.90393
542.06866
544.3396
544.9939
545.959
546.2952
546.3527
546.5969
548.2747
548.5397
548.6125
549.278
549.543
551.0144
552.3062
553.3097
553.95074
556.2201
558.29535
560.07874
560.3112
560.5763
560.96814
561.3144
561.57996
562.23016
562.32654
562.5921
563.59564
564.05005
564.249
564.5346
564.6077
565.25214
565.6111
565.9804
566.24695
566.98865
567.9409
567.9921
568.27997
568.33966
569.28296
569.92456
574.5925
575.5032
576.5713
576.6076
577.519
577.61096
578.2046
578.52246
578.5869
578.6235
579.62665
580.0238
580.60266
580.9471
581.95465
582.0611
582.2955
582.95056
582.9626
583.9147
583.9661
584.25146
586.2307
587.2339
590.26196
598.03436
598.93634
599.94025
600.9353
601.5188
602.0062
602.20447
602.5873
603.2076
603.53503
604.2028
604.53815
604.6023
605.5502
605.60614
606.236
606.5532
606.6178
607.2987
607.6215
608.63367
609.52386
613.5558
614.9109
616.17664
617.98004
618.18774
618.5817
