loss
1.712896957769327273e+05
1.394229226250697684e+05
1.334099477393245907e+05
1.305543217232416937e+05
1.288756675773618481e+05
1.279235403380547068e+05
1.271633900689889706e+05
1.267025128972753300e+05
1.263038126918783091e+05
1.261066515053725889e+05
1.256217129914701363e+05
1.255253660013431509e+05
1.252579442419062252e+05
1.250396371820925269e+05
1.248156421055156243e+05
1.244972398500732670e+05
1.244553125392478396e+05
1.243478900341020053e+05
1.242404697922481137e+05
1.239347081596253120e+05
1.239699721165922383e+05
1.237179867778398038e+05
1.235556849990406045e+05
1.233920787246197287e+05
1.233597011277211859e+05
1.233129112562796508e+05
1.231386518869487918e+05
1.230070315094718098e+05
1.229465804907723941e+05
1.228810469731195917e+05
1.228261932846950949e+05
1.227279536265001370e+05
1.226910263876290846e+05
1.226312569686714996e+05
1.226960513754186395e+05
1.225353906402630528e+05
1.225174922376500181e+05
1.224011860979800404e+05
1.222996496585438144e+05
1.222640241657654260e+05
1.221847218440378201e+05
1.221838703774769674e+05
1.220285888919899589e+05
1.221182229604207387e+05
1.218898851848136983e+05
1.218673631994836760e+05
1.217669375632326264e+05
1.217976728954437567e+05
1.216801104325111664e+05
1.217712515764547861e+05
1.216157600561680156e+05
1.215406599153118877e+05
1.215213595014652528e+05
1.213397509899176657e+05
1.213076454699274327e+05
1.213121069503558538e+05
1.212764122505581909e+05
1.212048977375802351e+05
1.212215874747069465e+05
1.211622658517652744e+05
1.210924299600544182e+05
1.211486902953181707e+05
1.210045225827693212e+05
1.210018612567157397e+05
1.210009450508477603e+05
1.208935447970450768e+05
1.210567641030560917e+05
1.207187614669097093e+05
1.206944627799679001e+05
1.206604290944215754e+05
1.206895733869138930e+05
1.205641663563180336e+05
1.205788061505721416e+05
1.206432127145548438e+05
1.205148667514129193e+05
1.205124666894885595e+05
1.204276600897467142e+05
1.205146990693901753e+05
1.204087566677714203e+05
1.204057348350718676e+05
1.203837382300097670e+05
1.203256755490336363e+05
1.203289384048806824e+05
1.203295514081251749e+05
1.202518125828565389e+05
1.202416061392338888e+05
1.202327364049853495e+05
1.202698914274002163e+05
1.202506875719543750e+05
1.201792369893420255e+05
1.202423766723939480e+05
1.202612986106265744e+05
1.201833783687726827e+05
1.201164722234335786e+05
1.201429874188878021e+05
1.201430009811959317e+05
1.200571007819041261e+05
1.201440662939575705e+05
1.201305041210228810e+05
1.200853141593113251e+05
