rank,bin_index,mz,score,source_component,pcc_class_1,pcc_class_2
1,81717,616.1770629882812,1.0,0,-0.5248294455562708,0.5248294455562709
2,82576,713.4511108398438,0.6586823857877538,1,0.7400948331231524,-0.7400948331231525
3,81741,617.1803588867188,0.429311598062965,0,-0.5111221388520459,0.511122138852046
4,79415,449.0477600097656,0.4544569200009548,1,-0.6179131552852114,0.6179131552852115
5,81742,617.1839599609375,0.354456138740661,0,-0.5065217757650217,0.5065217757650218
6,79889,478.3293762207031,0.389040750041868,1,0.6280260529289174,-0.6280260529289176
7,82063,651.5342407226562,0.2809149348921196,0,0.7397154844507319,-0.739715484450732
8,82758,734.5697631835938,0.3665914756667137,1,0.711632029840975,-0.7116320298409752
9,82589,714.4548950195312,0.27664419891302094,0,0.7473838259209445,-0.7473838259209447
10,80960,551.50341796875,0.34243914842958256,1,0.6785989187476664,-0.6785989187476663
11,82539,710.488525390625,0.2373856051761283,0,0.6739868083235718,-0.6739868083235719
12,81268,577.518798828125,0.33033769258718554,1,0.6009940257818416,-0.6009940257818416
13,81018,557.1637573242188,0.22809803382391838,0,-0.5203914244539605,0.5203914244539605
14,78452,409.0516357421875,0.22969233335771996,1,-0.08274101006717056,0.08274101006717054
15,80180,496.33990478515625,0.15626945028638387,0,0.316317545577986,-0.3163175455779861
16,78026,399.1444091796875,0.20273898936025359,1,-0.5211072414110623,0.5211072414110625
17,79668,465.0216979980469,0.16515663681213966,0,-0.5221559706551716,0.5221559706551716
18,77661,388.3937683105469,0.17406305733048533,1,0.020048206918485162,-0.02004820691848516
19,82079,652.5381469726562,0.13074852597258835,0,0.7410344781508665,-0.7410344781508666
20,78453,409.0555419921875,0.16806396500435952,1,-0.25913344069914396,0.259133440699144
21,81763,617.9797973632812,0.12967995273374802,0,0.36933020856086496,-0.369330208560865
22,82420,697.4774780273438,0.15285733885570604,1,0.6019939087777652,-0.6019939087777653
23,81301,580.0238037109375,0.12691089811471212,0,0.38685152587904204,-0.386851525879042
24,81296,579.53466796875,0.14459084070899214,1,0.7249405725341926,-0.7249405725341926
25,81766,618.1878662109375,0.10971126276029253,0,-0.48968700935125287,0.48968700935125287
26,82300,682.45703125,0.13976434374732563,1,-0.6694348047850857,0.6694348047850858
27,81869,627.5347290039062,0.10940896089908517,0,0.633214827562857,-0.6332148275628571
28,78836,423.98193359375,0.13103752389258064,1,0.3338235087411838,-0.3338235087411838
29,76863,366.9617614746094,0.09349803038093613,0,-0.15547290736932223,0.1554729073693222
30,81284,578.5226440429688,0.12982931080242524,1,0.6015568812406326,-0.6015568812406326
31,80569,524.370849609375,0.11832759115760567,0,-0.1283103461048444,0.12831034610484443
32,82672,725.5563354492188,0.12624459087628628,1,-0.7002216621529015,0.7002216621529016
33,81095,562.3269653320312,0.1003893320634179,0,-0.2648110863577698,0.2648110863577698
34,80272,502.3290100097656,0.11632450039610469,1,-0.5885614139390185,0.5885614139390185
35,82551,711.4911499023438,0.08971731414326135,0,0.6760891569437907,-0.6760891569437908
36,78088,400.3420104980469,0.11402522863749885,1,-0.22962664213345746,0.2296266421334575
37,80978,552.5068969726562,0.11362859029100741,0,0.6761033760543317,-0.6761033760543318
38,79665,464.9471130371094,0.11218094199238167,1,-0.5969998057977056,0.5969998057977057
39,80053,487.9745178222656,0.08067475572414115,0,-0.35123247874064434,0.35123247874064434
40,78454,409.0606689453125,0.11024343474350742,1,-0.15057652560751775,0.15057652560751775
41,82098,655.1400756835938,0.08547375246105951,0,-0.4478157232626268,0.44781572326262686
42,81540,602.0059814453125,0.10967090709234709,1,0.1708698099668008,-0.17086980996680082
43,82380,694.5144653320312,0.07485887336868433,0,0.5397878107309575,-0.5397878107309574
44,80403,509.95611572265625,0.10783427765182337,1,-0.458817590577704,0.45881759057770405
45,80717,534.2954711914062,0.07410179255977611,0,0.308127708242838,-0.3081277082428381
46,80794,542.0684204101562,0.10009814805938459,1,0.4166704598013363,-0.41667045980133627
47,79906,479.33251953125,0.09341916550280391,0,0.6265838667365297,-0.6265838667365297
48,81245,575.5029907226562,0.09762086852979149,1,-0.4774028592618597,0.4774028592618597
49,82601,715.4579467773438,0.07248212958677229,0,0.7526491204992178,-0.752649120499218
50,77564,386.02606201171875,0.09331579728366692,1,0.2245078081773073,-0.2245078081773073
51,81425,589.9224853515625,0.07146039843562128,0,-0.5015834654976602,0.5015834654976602
52,82775,735.5729370117188,0.09190530300310551,1,0.7041578013297488,-0.704157801329749
53,80589,525.9302368164062,0.07144125655758386,0,-0.2974014209273516,0.29740142092735156
54,79421,449.2068176269531,0.0915490529744011,1,-0.026196152169140414,0.026196152169140407
55,78932,426.3575744628906,0.08817938163682346,0,-0.22692208266180758,0.22692208266180755
56,79440,450.0509948730469,0.09138209842271612,1,-0.6022928531473392,0.6022928531473394
57,78162,402.0212097167969,0.08380778084540326,0,0.4672959889797055,-0.4672959889797055
58,82728,731.6066284179688,0.08932743675213692,1,0.6307097966644801,-0.6307097966644801
59,80509,520.3392944335938,0.06955386943915079,0,-0.5789472771618441,0.5789472771618442
60,82455,703.5741577148438,0.08930594483047968,1,-0.6769263333136928,0.6769263333136929
61,80536,522.3552856445312,0.06933262757167327,0,0.42637633964021926,-0.42637633964021937
62,81118,564.2484130859375,0.08701695005924266,1,0.7683035940316644,-0.7683035940316646
63,79394,448.34222412109375,0.07723494800572109,0,0.20571557852621558,-0.20571557852621564
64,78981,428.0367126464844,0.08615664250450716,1,-0.0518172353750287,0.0518172353750287
65,82600,715.4495239257812,0.07462753642678577,0,0.7476533835038701,-0.7476533835038701
66,80276,502.9778137207031,0.08320636281197004,1,-0.34753954498988204,0.34753954498988204
67,79805,472.00042724609375,0.07447923569875137,0,-0.461103388352834,0.46110338835283404
68,80212,498.1500244140625,0.08064272747978125,1,-0.5053167232253131,0.5053167232253131
69,81964,639.1664428710938,0.07614194875743703,0,-0.5280253033465898,0.5280253033465899
70,81029,558.1666870117188,0.07899304056322871,1,-0.5206484764053574,0.5206484764053575
71,81673,614.1810913085938,0.06073779582939804,0,-0.5140191337899551,0.5140191337899552
72,82198,666.4834594726562,0.07894253697305899,1,-0.6686293057086886,0.6686293057086887
73,81871,627.8787841796875,0.06047328427091116,0,-0.478848636425016,0.4788486364250159
74,82636,721.4771118164062,0.07733717613420585,1,-0.5967990359984008,0.5967990359984009
75,80839,544.1551513671875,0.05972751176804008,0,-0.5139043050190011,0.5139043050190011
