rank,bin_index,mz,score,pcc_class_1,pcc_class_2
1,82301,682.7380981445312,1.7860126495361328,-0.015695183647779505,0.015695183647779505
2,82591,714.5986938476562,1.7734673023223877,0.16923637911806913,-0.16923637911806913
3,82260,678.0840454101562,1.6983059644699097,-0.09086038260117285,0.09086038260117285
4,81320,581.8727416992188,1.693331241607666,-0.17210254469146974,0.17210254469146974
5,46269,130.1140594482422,1.6731007099151611,-0.024369962585156866,0.024369962585156866
6,82756,734.3152465820312,1.6726001501083374,0.46260924692638566,-0.46260924692638566
7,82759,734.8155517578125,1.6587533950805664,0.4528869196180897,-0.4528869196180897
8,82471,704.945556640625,1.652791976928711,-0.05843931591741804,0.05843931591741804
9,81965,639.2239990234375,1.6501214504241943,0.11392835074541971,-0.11392835074541971
10,1911,115.50975799560547,1.6471445560455322,-0.010318169757382742,0.010318169757382742
11,82606,716.0399169921875,1.6364831924438477,-0.2054957395654156,0.2054957395654156
12,78854,424.2618408203125,1.6350187063217163,-0.02477535569176005,0.02477535569176005
13,80352,506.16766357421875,1.6265084743499756,-0.030173683376380094,0.030173683376380094
14,82578,713.595703125,1.6258330345153809,0.29682448014558205,-0.29682448014558205
15,80907,547.5279541015625,1.6233179569244385,0.18758964591754992,-0.18758964591754992
16,82482,706.23681640625,1.6167573928833008,-0.031279060591168646,0.031279060591168646
17,81100,563.0076293945312,1.6148908138275146,-0.2108216460381127,0.2108216460381127
18,69715,183.6327667236328,1.606860876083374,0.26259293438975556,-0.26259293438975556
19,82504,708.7133178710938,1.605823040008545,0.060666507153791495,-0.060666507153791495
20,78239,404.1200866699219,1.6015639305114746,0.544076292292619,-0.544076292292619
21,82068,651.8123779296875,1.6009764671325684,0.07259029116474977,-0.07259029116474977
22,82459,703.8903198242188,1.5978906154632568,-0.015695183647779533,0.015695183647779533
23,80527,521.9476318359375,1.5961592197418213,-0.22610081689626987,0.22610081689626987
24,82481,706.2344360351562,1.593592643737793,-0.02967781546974215,0.02967781546974215
25,62565,142.31663513183594,1.592905044555664,-0.027542714588886835,0.027542714588886835
26,79900,479.1319580078125,1.588796854019165,-0.15267957144055172,0.15267957144055172
27,80898,547.1770629882812,1.588437795639038,0.13101298848110457,-0.13101298848110457
28,72902,213.49655151367188,1.5848884582519531,-0.1454735924034766,0.1454735924034766
29,81962,638.9191284179688,1.5804123878479004,-0.26935564041031973,0.26935564041031973
30,75123,244.84295654296875,1.5781795978546143,0.40213972305871526,-0.40213972305871526
31,76727,356.6833190917969,1.5748810768127441,0.38103413666449615,-0.38103413666449615
32,77054,370.0123596191406,1.5739772319793701,0.3850224200097251,-0.3850224200097251
33,80846,544.9011840820312,1.5734789371490479,-0.33365618579229095,0.33365618579229095
34,82183,665.1193237304688,1.5579042434692383,0.1885752507976772,-0.1885752507976772
35,57312,136.65792846679688,1.5559768676757812,-0.004657605705398346,0.004657605705398346
36,79927,480.9287109375,1.5544428825378418,-0.36131061343651183,0.36131061343651183
37,81931,635.2267456054688,1.5540618896484375,0.42544675036897933,-0.42544675036897933
38,81829,622.945068359375,1.5528573989868164,-0.19328526086488215,0.19328526086488215
39,3161,116.12799835205078,1.551110029220581,0.022987288158235662,-0.022987288158235662
40,82005,644.0186157226562,1.547975778579712,-0.5461307491567055,0.5461307491567055
41,81289,578.98095703125,1.546856164932251,-0.2839361141909836,0.2839361141909836
42,67844,160.5388946533203,1.5454001426696777,-0.0034893608598541553,0.0034893608598541553
43,82747,733.09716796875,1.5445449352264404,0.22599709724226077,-0.22599709724226077
44,82192,666.0,1.5429266691207886,-0.3836886247858522,0.3836886247858522
45,82540,710.7219848632812,1.5417611598968506,0.19882006127385354,-0.19882006127385354
46,80535,522.3187866210938,1.5409784317016602,-0.025748335102200294,0.025748335102200294
47,82118,657.2351684570312,1.5379363298416138,0.297551989800173,-0.297551989800173
48,82257,676.54638671875,1.5372294187545776,-0.01687008823905588,0.01687008823905588
49,78844,424.1461181640625,1.5354504585266113,0.29068902638909977,-0.29068902638909977
50,79999,484.32440185546875,1.530717134475708,0.23510050322332426,-0.23510050322332426
51,75122,244.8356475830078,1.530569076538086,0.32000576502562955,-0.32000576502562955
52,35966,126.27366638183594,1.5257186889648438,0.005162831014449431,-0.005162831014449431
53,72025,200.6822967529297,1.5251047611236572,0.000810192849714373,-0.000810192849714373
54,82191,665.988525390625,1.524412989616394,-0.3761004737529807,0.3761004737529807
55,81626,608.3108520507812,1.524113416671753,-0.09321132235540525,0.09321132235540525
56,81846,625.1250610351562,1.523148536682129,0.3144926976568355,-0.3144926976568355
57,82575,713.2110595703125,1.5229578018188477,0.49430573930421123,-0.49430573930421123
58,73319,221.48321533203125,1.5224504470825195,-0.21098537254313401,0.21098537254313401
59,45313,129.69956970214844,1.521263599395752,-0.011387006008412075,0.011387006008412075
60,78994,428.16534423828125,1.5166044235229492,0.011037758814349955,-0.011037758814349955
61,64732,146.9119415283203,1.5163302421569824,0.45434479133030775,-0.45434479133030775
62,29604,124.29946899414062,1.513501763343811,0.005360712754004469,-0.005360712754004469
63,82763,735.0919189453125,1.512540340423584,0.14335767297290294,-0.14335767297290294
64,82026,646.4881591796875,1.5089777708053589,0.26533627821161226,-0.26533627821161226
65,75121,244.82875061035156,1.5074517726898193,0.25681674309284613,-0.25681674309284613
66,38668,127.17483520507812,1.506404161453247,0.030703201684188972,-0.030703201684188972
67,68953,175.4953155517578,1.5052273273468018,-0.05931623236403124,0.05931623236403124
68,82599,715.3654174804688,1.5046772956848145,0.06646417078492674,-0.06646417078492674
