loss
8.328593830582023656e+03
6.844294776119402741e+03
6.629239448960554000e+03
6.565010407990738713e+03
6.497955777335420862e+03
6.457731421366937866e+03
6.411065488406183249e+03
6.390194885852545667e+03
6.368924210629331355e+03
6.380906485291177887e+03
6.356078808385527736e+03
6.338213797849480216e+03
6.314769781741404586e+03
6.307689308202292523e+03
6.294050036855343933e+03
6.286725062466683994e+03
6.271974163779317678e+03
6.249766395005996856e+03
6.240142752823494448e+03
6.236092606235008134e+03
6.222168559268389799e+03
6.210455834180103921e+03
6.199186366854344669e+03
6.182723599288712649e+03
6.172132757112873151e+03
6.168827160722614281e+03
6.162198423132662356e+03
6.155943586337286433e+03
6.157180261360607801e+03
6.144924550239871678e+03
6.144182056028451370e+03
6.139839837295109646e+03
6.133356690598347996e+03
6.127771198069362981e+03
6.127791954082822485e+03
6.120711387468350040e+03
6.119531798041044567e+03
6.118115170867204142e+03
6.111331466759394971e+03
6.104408257054570640e+03
6.101438929029517567e+03
6.096492634969682513e+03
6.094745831806370006e+03
6.088298712561633693e+03
6.089962584746468565e+03
6.093153135411113908e+03
6.086608476520855220e+03
6.083693417260794376e+03
6.079856203566430850e+03
6.078085688674374069e+03
6.074019216417910684e+03
6.072380135802572113e+03
6.070214614913712467e+03
6.071636789962019975e+03
6.064908024886726707e+03
6.066945857001265722e+03
6.064570918218616498e+03
6.062296994103145153e+03
6.070377625058302328e+03
6.063111503239938429e+03
6.059430275311500736e+03
6.060200273604077665e+03
6.057408150236540678e+03
6.054814303204957469e+03
6.052786630255530326e+03
6.051391213019723182e+03
6.050295632954091161e+03
6.051877090551705805e+03
6.051483327433702470e+03
6.052225304629198035e+03
6.050193333347215230e+03
6.044209108891924188e+03
6.043246512068563788e+03
6.044638912996401814e+03
6.042178188299573776e+03
6.040477783723680659e+03
6.039676836520522556e+03
6.038136043693363717e+03
6.037876186450559544e+03
6.038263376407582655e+03
6.034597690814898669e+03
6.037176089835421408e+03
6.033723645930504063e+03
6.037746132479343942e+03
6.034873375657982251e+03
6.031387212236806590e+03
6.036866887659914937e+03
6.031882572003264613e+03
6.031845924673507398e+03
6.029904678962886464e+03
6.027079417019256653e+03
6.028800969066497601e+03
6.027801176247668081e+03
6.026960014867070640e+03
6.024454699160447490e+03
6.023022851770721900e+03
6.021858125041644598e+03
6.022628277418710240e+03
6.020961807869136464e+03
6.021999523379197854e+03
