rank,bin_index,mz,score,pcc_class_1,pcc_class_2
1,81199,569.9390258789062,1.7489161491394043,-0.15609595592647754,0.1560959559264774
2,82786,737.4522094726562,1.7472813129425049,0.02030635461615732,-0.02030635461615732
3,81331,582.8694458007812,1.717339277267456,-0.21613715326649463,0.21613715326649466
4,81886,629.8764038085938,1.7172446250915527,-0.27098375653909984,0.27098375653909984
5,81449,591.9075317382812,1.7135183811187744,-0.31469424165223137,0.31469424165223137
6,81144,565.9114990234375,1.7092037200927734,-0.23956620424054328,0.23956620424054328
7,81607,606.9000854492188,1.708564043045044,-0.2140734305052832,0.21407343050528327
8,81184,568.9442749023438,1.7034177780151367,-0.2326880146448733,0.23268801464487335
9,81795,619.97802734375,1.6900887489318848,0.3106610407920665,-0.31066104079206647
10,82444,702.071533203125,1.684902310371399,0.343229508205653,-0.34322950820565307
11,81183,568.9298095703125,1.6825315952301025,-0.20321587054373058,0.2032158705437306
12,82249,675.8209228515625,1.6758586168289185,-0.002243935299907913,0.0022439352999079156
13,82003,643.8405151367188,1.6655676364898682,-0.2621146678060987,0.26211466780609877
14,81450,591.9207153320312,1.6634947061538696,-0.15385371910892878,0.1538537191089288
15,81439,590.9256591796875,1.6622663736343384,-0.2538305463936562,0.2538305463936562
16,81327,582.0396728515625,1.6615848541259766,0.14892565468132657,-0.1489256546813266
17,81581,604.8511962890625,1.6580588817596436,-0.1719525044985975,0.17195250449859714
18,82105,655.9359130859375,1.6554123163223267,0.3943126807989653,-0.3943126807989653
19,80632,527.9551391601562,1.6524546146392822,-0.22043868128254035,0.22043868128254035
20,81870,627.8667602539062,1.6464691162109375,-0.3142798871476651,0.31427988714766514
21,81564,603.8670043945312,1.6404414176940918,-0.1848195165700386,0.18481951657003864
22,76873,367.13946533203125,1.6390680074691772,-0.37133746669698897,0.3713374666969891
23,78956,427.0773010253906,1.6263599395751953,-0.4179696126766574,0.41796961267665744
24,80830,543.9293212890625,1.6177382469177246,-0.26040157741304837,0.2604015774130484
25,82020,645.8501586914062,1.6153531074523926,-0.15302829793438547,0.15302829793438547
26,81101,563.017333984375,1.612922191619873,0.049875291115638515,-0.049875291115638515
27,81781,618.983642578125,1.6121277809143066,0.3088033937680414,-0.30880339376804145
28,76379,308.9905090332031,1.604572057723999,0.2611717810474198,-0.26117178104741984
29,82461,703.9566040039062,1.6006016731262207,-0.2897305695802329,0.28973056958023297
30,82569,712.5859375,1.5949510335922241,0.07250609895799297,-0.07250609895799298
31,81618,607.8950805664062,1.5910085439682007,-0.2989070470217502,0.29890704702175025
32,79550,456.8948974609375,1.5881013870239258,-0.09192583688123802,0.09192583688123804
33,81829,622.945068359375,1.586226463317871,-0.09723960817500704,0.09723960817500706
34,81815,621.8612060546875,1.5815184116363525,-0.11923957645909386,0.11923957645909386
35,81366,584.9180297851562,1.5719048976898193,-0.12165979529412553,0.12165979529412554
36,81530,601.1641845703125,1.5682780742645264,0.09582109436416648,-0.0958210943641665
37,81321,581.885498046875,1.553985834121704,-0.22734862817457135,0.2273486281745714
38,81289,578.98095703125,1.549606442451477,-0.12079582435615535,0.12079582435615537
39,82442,701.9269409179688,1.5469355583190918,-0.24413352281998477,0.24413352281998482
40,81158,566.8956909179688,1.5443392992019653,-0.16625431777683627,0.1662543177768363
41,81325,582.022216796875,1.5351324081420898,0.2203827230119609,-0.2203827230119609
42,80980,552.9564819335938,1.5258604288101196,-0.21913293668220665,0.2191329366822067
43,81407,587.8931274414062,1.5245808362960815,-0.1714915590726326,0.17149155907263264
44,82248,675.5433349609375,1.5196163654327393,-0.03552242752829511,0.03552242752829512
45,78550,411.10333251953125,1.518880844116211,-0.37169057371484937,0.3716905737148494
46,79604,461.2408447265625,1.5162569284439087,0.019231093950358435,-0.019231093950358435
47,82478,705.981689453125,1.5042632818222046,-0.4532831907504677,0.45328319075046775
48,80946,550.9215087890625,1.503554105758667,-0.04290124407055795,0.04290124407055796
49,82462,704.0729370117188,1.497128963470459,0.10797530320058144,-0.10797530320058145
50,81351,583.9839477539062,1.4969615936279297,0.041757730516715615,-0.041757730516715615
51,80848,544.9130859375,1.4964770078659058,-0.18710386895429237,0.18710386895429235
52,78371,407.9826354980469,1.4957441091537476,-0.028988415925967095,0.0289884159259671
53,79710,466.9451904296875,1.495455265045166,-0.35378556549930534,0.35378556549930534
