loss
7.923691864406779641e+05
6.568562926462547621e+05
6.314264059253690066e+05
6.176928097662656801e+05
6.083597443616730161e+05
6.025950531711317599e+05
5.997150019136139890e+05
5.964086992550573777e+05
5.937979494259158382e+05
5.925355644477857277e+05
5.907219413272279780e+05
5.897527055426462321e+05
5.881957832832148997e+05
5.872581906437943690e+05
5.861732136071623536e+05
5.849467186987424502e+05
5.842233608529251069e+05
5.831322882381082745e+05
5.824643257244395791e+05
5.821858187534171157e+05
5.812139020297976676e+05
5.807347567659923807e+05
5.798978066224713111e+05
5.794942149056862108e+05
5.793431040185893653e+05
5.787995269956260454e+05
5.784679731068890542e+05
5.780734111194642028e+05
5.773561001230180264e+05
5.771490464393111179e+05
5.768541947443957906e+05
5.766825427487698616e+05
5.761584581396938302e+05
5.758151323810825124e+05
5.754111885934936581e+05
5.750700049548933748e+05
5.750016860989611596e+05
5.745197503417168045e+05
5.738717950382722775e+05
5.733390497539639473e+05
5.732910381014215527e+05
5.730095165390924085e+05
5.726501692523236852e+05
5.723837849234554451e+05
5.719994179196282057e+05
5.717510983460907592e+05
5.713405055358118843e+05
5.711946040869327262e+05
5.708539017564242240e+05
5.707567510934936581e+05
5.704464625478403177e+05
5.703723964939857833e+05
5.703883454073263565e+05
5.705684635729907313e+05
5.700925393316019326e+05
5.697304516129032709e+05
5.693625601763258455e+05
5.696222047908693785e+05
5.693793525492071640e+05
5.689860399125205586e+05
5.688664625820120564e+05
5.686401780686167767e+05
5.686729281369601376e+05
5.683444629579004832e+05
5.681817341785128228e+05
5.681455725806452101e+05
5.681764089324767701e+05
5.678145719997265842e+05
5.679198555904865498e+05
5.677729936440677848e+05
5.679353224781301105e+05
5.678205721364133060e+05
5.674198901038819458e+05
5.675049103335156105e+05
5.673191111262985505e+05
5.673371193616730161e+05
5.672606268110990059e+05
5.676563844313832233e+05
5.671698046063422225e+05
5.671129010388189927e+05
5.672198911290322430e+05
5.666692041074357694e+05
5.668117502050300827e+05
5.667378904455986340e+05
5.666836683296883712e+05
5.664591359691087855e+05
5.665155556656642584e+05
5.662658867892291164e+05
5.662922622676326428e+05
5.662045786973756040e+05
5.661390786973756040e+05
5.663251869532531127e+05
5.662172403977583162e+05
5.661888217946965015e+05
5.660562318206670461e+05
5.661694111194642028e+05
5.659231127665390959e+05
5.658976870557682123e+05
5.656926645024603931e+05
5.656880570325314766e+05
