rank,bin_index,mz,score,source_component,pcc_class_1,pcc_class_2
1,79013,428.3732604980469,1.0,0,-0.8057976044769535,0.8057976044769535
2,82576,713.4511108398438,0.5524100805052466,1,0.6904759494678051,-0.6904759494678051
3,78088,400.3420104980469,0.4918238609757832,0,-0.7215312847461395,0.7215312847461395
4,82455,703.5741577148438,0.48961798955134844,1,-0.8701631499929103,0.8701631499929103
5,78932,426.3575744628906,0.4191254780253323,0,-0.7897058042184194,0.7897058042184193
6,79415,449.0477600097656,0.37112906975388754,1,-0.3765254287903117,0.3765254287903117
7,79062,429.3766174316406,0.2750528601829192,0,-0.8050264410062513,0.8050264410062513
8,78026,399.1444091796875,0.36908636211312873,1,-0.7310010530483267,0.7310010530483266
9,82300,682.45703125,0.21774861697703168,0,-0.8925655346488011,0.8925655346488011
10,82539,710.488525390625,0.3473751796982294,1,0.6078238707549356,-0.6078238707549356
11,82672,725.5563354492188,0.202492366513788,0,-0.9298307579060904,0.9298307579060899
12,82758,734.5697631835938,0.32093541098173645,1,0.7442933261085314,-0.7442933261085314
13,82468,704.5783081054688,0.19582631274005738,0,-0.8720453104013556,0.8720453104013556
14,81717,616.1770629882812,0.22803050080757442,1,-0.0893667429638211,0.0893667429638211
15,78453,409.0555419921875,0.20969745082725516,0,-0.11696522934781857,0.11696522934781857
16,82589,714.4548950195312,0.22126197441406592,1,0.6922152121310567,-0.6922152121310567
17,78145,401.3455810546875,0.11559641286365789,0,-0.7172386061665689,0.7172386061665689
18,81172,567.927978515625,0.20146954644236545,1,-0.8317443101296791,0.831744310129679
19,80313,504.3448791503906,0.11533042260507503,0,0.43210240643236725,-0.4321024064323672
20,80180,496.33990478515625,0.19777070824837326,1,0.6381682764038661,-0.6381682764038661
21,80510,520.5084228515625,0.14892881380510548,0,-0.9069645339234056,0.9069645339234056
22,82739,732.5538940429688,0.19491322323107627,1,-0.8272795464904046,0.8272795464904045
23,81592,605.5501098632812,0.10761330759009574,0,0.20446679686503744,-0.20446679686503738
24,80966,551.9542846679688,0.15988102179222943,1,-0.7781780165840154,0.7781780165840154
25,76863,366.9617614746094,0.10134803008998057,0,-0.3173132933508882,0.3173132933508882
26,79889,478.3293762207031,0.15794150156863201,1,0.7053014428405459,-0.7053014428405459
27,78981,428.0367126464844,0.10109556209795759,0,-0.07247204504533276,0.07247204504533276
28,80375,508.0030212402344,0.15728819508822028,1,-0.8393645984244639,0.8393645984244639
29,79988,484.08612060546875,0.09722390170832948,0,0.5484388775715838,-0.5484388775715838
30,80608,527.0701293945312,0.15485619779550622,1,-0.6480220233892597,0.6480220233892597
31,78967,427.36090087890625,0.12356457688503616,0,-0.7905236928600404,0.7905236928600404
32,81173,567.9408569335938,0.14840833134106474,1,-0.8000539751038155,0.8000539751038155
33,82198,666.4834594726562,0.10331363388400591,0,-0.9075280689667296,0.9075280689667296
34,79665,464.9471130371094,0.1456314168185886,1,-0.815318978003066,0.815318978003066
35,81424,589.9102172851562,0.12627635320492053,0,-0.8009426510679908,0.8009426510679907
36,82420,697.4774780273438,0.13559069462836731,1,0.716759006889472,-0.716759006889472
37,82315,683.4598999023438,0.09507471428815455,0,-0.8940602939732998,0.8940602939732996
38,80665,529.9720458984375,0.13509594487013377,1,-0.8160076184333795,0.8160076184333795
39,81063,560.3109130859375,0.08718941712989735,0,0.45520562155380645,-0.45520562155380645
40,80285,503.287353515625,0.1336163051221501,1,-0.8558068300711924,0.8558068300711924
41,78162,402.0212097167969,0.08596965598608541,0,0.3446180556541214,-0.3446180556541214
42,79926,480.9211120605469,0.13168828580517233,1,-0.8659128564802688,0.8659128564802688
43,80053,487.9745178222656,0.08509413125965204,0,-0.45656914874696997,0.45656914874696997
44,82063,651.5342407226562,0.12348637988409139,1,0.6693025295669747,-0.6693025295669747
45,78861,424.3421325683594,0.08036383650942093,0,-0.4629887063908671,0.4629887063908671
46,79668,465.0216979980469,0.1190365187417308,1,-0.5730872679854887,0.5730872679854886
47,80536,522.3552856445312,0.11856344200672878,0,0.3795337447038872,-0.3795337447038872
48,77038,369.3515625,0.11597756166703653,1,0.6607279550963059,-0.6607279550963059
49,80717,534.2954711914062,0.1085121078245827,0,0.5895334872682044,-0.5895334872682044
50,80666,529.9845581054688,0.1157571932993207,1,-0.7751040239444776,0.7751040239444776
