component,rank,bin_index,mz,combined_absolute_ig,central_absolute_ig,context_absolute_ig,central_signed_ig,context_signed_ig,first_layer_combined_l2
0,1,78088,400.3420104980469,2.510195599825238e-06,2.510195599825238e-06,0.0,1.9935891941713635e-06,0.0,0.5756826996803284
0,2,78861,424.3421325683594,1.5281233345376677e-06,1.5281233345376677e-06,0.0,8.042230206228851e-07,0.0,0.5904501080513
0,3,79013,428.3732604980469,1.1338190688547911e-06,1.1338190688547911e-06,0.0,1.1338190688547911e-06,0.0,0.5081772804260254
0,4,82486,706.5377807617188,9.534402920508001e-07,9.534402920508001e-07,0.0,9.534402920508001e-07,0.0,0.7958915829658508
0,5,78932,426.3575744628906,8.860718594405625e-07,8.860718594405625e-07,0.0,8.607762538304087e-07,0.0,0.5339725017547607
0,6,82063,651.5342407226562,8.75927071319893e-07,8.75927071319893e-07,0.0,-1.2045443043007253e-07,0.0,0.4592106342315674
0,7,82576,713.4511108398438,7.423661259053915e-07,7.423661259053915e-07,0.0,5.689305453415727e-07,0.0,0.4086853563785553
0,8,82380,694.5144653320312,7.270643891388318e-07,7.270643891388318e-07,0.0,-6.822588716204336e-07,0.0,0.44357872009277344
0,9,78145,401.3455810546875,6.790532438571972e-07,6.790532438571972e-07,0.0,5.234772402218368e-07,0.0,0.5899748802185059
0,10,78453,409.0555419921875,6.671934897894971e-07,6.671934897894971e-07,0.0,-2.43987273051971e-07,0.0,0.28931084275245667
0,11,77996,398.326416015625,4.985643045074539e-07,4.985643045074539e-07,0.0,2.4165117906704836e-07,0.0,0.5613305568695068
0,12,80180,496.33990478515625,4.734801848371717e-07,4.734801848371717e-07,0.0,1.845469910222164e-07,0.0,0.2847929894924164
0,13,82539,710.488525390625,4.5540437554336677e-07,4.5540437554336677e-07,0.0,-4.132138258228224e-07,0.0,0.4505658745765686
0,14,82758,734.5697631835938,4.536117330644629e-07,4.536117330644629e-07,0.0,3.236017107610678e-07,0.0,0.3412725627422333
0,15,82325,685.42041015625,4.4524054487737885e-07,4.4524054487737885e-07,0.0,4.4524054487737885e-07,0.0,0.785013735294342
0,16,78898,425.3453369140625,3.9568828924529953e-07,3.9568828924529953e-07,0.0,2.0327168215317215e-07,0.0,0.58692866563797
0,17,82079,652.5381469726562,3.938494046451524e-07,3.938494046451524e-07,0.0,-2.562652978710389e-09,0.0,0.45002520084381104
0,18,61508,141.1545867919922,3.849197298677609e-07,3.849197298677609e-07,0.0,-2.0686140089765104e-07,0.0,0.28048789501190186
0,19,82550,711.435302734375,3.749356949356297e-07,3.749356949356297e-07,0.0,3.749356949356297e-07,0.0,0.5648797154426575
0,20,79062,429.3766174316406,3.7275108866197115e-07,3.7275108866197115e-07,0.0,3.7275108866197115e-07,0.0,0.5355817079544067
0,21,80536,522.3552856445312,3.689824836783373e-07,3.689824836783373e-07,0.0,3.161437334142647e-08,0.0,0.3081113398075104
0,22,80295,503.94818115234375,3.6388578905643953e-07,3.6388578905643953e-07,0.0,9.984083959579948e-08,0.0,0.4121069014072418
0,23,82739,732.5538940429688,3.575471509975614e-07,3.575471509975614e-07,0.0,3.575471509975614e-07,0.0,0.5789648294448853
0,24,82589,714.4548950195312,3.567072326404741e-07,3.567072326404741e-07,0.0,2.9656129640898143e-07,0.0,0.4293925166130066
0,25,77129,372.31072998046875,3.528278966768994e-07,3.528278966768994e-07,0.0,2.70366456334159e-07,0.0,0.6220061182975769
0,26,82497,707.541015625,3.5174198842469195e-07,3.5174198842469195e-07,0.0,3.5174198842469195e-07,0.0,0.7018144130706787
0,27,81245,575.5029907226562,3.4274236782039225e-07,3.4274236782039225e-07,0.0,3.4274236782039225e-07,0.0,0.7222434282302856
0,28,79889,478.3293762207031,3.1841997838455427e-07,3.1841997838455427e-07,0.0,2.8416368991202035e-07,0.0,0.28720569610595703
0,29,79926,480.9211120605469,2.992827319303615e-07,2.992827319303615e-07,0.0,8.542781415599165e-08,0.0,0.6635801196098328
0,30,82392,695.5178833007812,2.976267694521084e-07,2.976267694521084e-07,0.0,-2.8593390766218363e-07,0.0,0.4387846887111664
0,31,80053,487.9745178222656,2.852141562925681e-07,2.852141562925681e-07,0.0,4.8538146835142015e-09,0.0,0.36296024918556213
0,32,80794,542.0684204101562,2.8312112476669427e-07,2.8312112476669427e-07,0.0,-1.0134280614693125e-07,0.0,0.5501765608787537
0,33,80960,551.50341796875,2.817028530444077e-07,2.817028530444077e-07,0.0,2.324762249372725e-07,0.0,0.3264869749546051
0,34,80313,504.3448791503906,2.739740523338696e-07,2.739740523338696e-07,0.0,2.3476430044411245e-07,0.0,0.3578034043312073
0,35,78967,427.36090087890625,2.575658584191842e-07,2.575658584191842e-07,0.0,2.0518905330391135e-07,0.0,0.5451475381851196
0,36,77546,385.2737731933594,2.4563942702116037e-07,2.4563942702116037e-07,0.0,-2.6599369373769832e-09,0.0,0.34903717041015625
