rank,bin_index,mz,score,source_component,pcc_class_1,pcc_class_2
1,78088,400.3420104980469,1.0,0,-0.7183338594470353,0.7183338594470353
2,79013,428.3732604980469,0.8611625324861939,1,-0.7541469624500158,0.7541469624500158
3,82758,734.5697631835938,0.9842308116080294,0,0.5105034457989365,-0.5105034457989365
4,82539,710.488525390625,0.6743794515761176,1,0.42868751148332535,-0.42868751148332535
5,82775,735.5729370117188,0.678983929612402,0,0.49125777464439996,-0.49125777464439996
6,78932,426.3575744628906,0.5157752058401328,1,-0.7491060094804395,0.7491060094804395
7,82576,713.4511108398438,0.48312340388941766,0,0.5132341943637184,-0.5132341943637184
8,82728,731.6066284179688,0.4276162090613464,1,0.5043100787804634,-0.5043100787804634
9,78453,409.0555419921875,0.36286988652023616,0,0.05804238842164261,-0.05804238842164261
10,80180,496.33990478515625,0.40472067675160683,1,0.46883997607749284,-0.46883997607749284
11,76863,366.9617614746094,0.32156540134119876,0,-0.1990358081394902,0.19903580813949018
12,82380,694.5144653320312,0.3885773639341562,1,0.42586303375160306,-0.42586303375160306
13,82063,651.5342407226562,0.3068632836778311,0,0.5235997176370044,-0.5235997176370044
14,81717,616.1770629882812,0.37239398024475734,1,0.069715588495338,-0.069715588495338
15,78861,424.3421325683594,0.27860906332469537,0,-0.7564389208234021,0.7564389208234021
16,81540,602.0059814453125,0.2787658645830621,1,0.02231523901893612,-0.02231523901893612
17,82420,697.4774780273438,0.2624029705352796,0,0.5367441337605923,-0.5367441337605923
18,80053,487.9745178222656,0.2658900689441053,1,-0.3282813524401131,0.3282813524401131
19,78145,401.3455810546875,0.2613326916468837,0,-0.7138879606284527,0.7138879606284527
20,82551,711.4911499023438,0.2582763257049294,1,0.4886099053531295,-0.4886099053531295
21,79062,429.3766174316406,0.2243030896090933,0,-0.7620720785802539,0.7620720785802539
22,82300,682.45703125,0.24938796032801996,1,-0.6243710090441417,0.6243710090441417
23,82486,706.5377807617188,0.2180998367884465,0,-0.8188493070014519,0.818849307001452
24,81869,627.5347290039062,0.2315929857200332,1,0.47926980100674405,-0.47926980100674405
25,82589,714.4548950195312,0.20028145165429884,0,0.5154505943485523,-0.5154505943485523
26,81763,617.9797973632812,0.23015265488199482,1,-0.06432049341552395,0.06432049341552394
27,79421,449.2068176269531,0.1915685800758319,0,0.10348602394707061,-0.10348602394707061
28,82455,703.5741577148438,0.22765889917542825,1,-0.4173716774972993,0.41737167749729936
29,79889,478.3293762207031,0.19133285185053195,0,0.4927997888911376,-0.4927997888911376
30,81301,580.0238037109375,0.21775664989746096,1,-0.0586057636155195,0.058605763615519495
31,81836,623.5029907226562,0.1842614955108649,0,0.5287810338964662,-0.5287810338964662
32,80794,542.0684204101562,0.20545163708184733,1,0.19289562538923902,-0.19289562538923902
33,82079,652.5381469726562,0.15317077962288062,0,0.5288559898337913,-0.5288559898337913
34,81117,564.0504150390625,0.1989224442908899,1,0.06956838204063284,-0.06956838204063284
35,78836,423.98193359375,0.15059456600668214,0,0.03883018695000786,-0.03883018695000786
36,78981,428.0367126464844,0.18462375419457244,1,-0.0849205883632908,0.0849205883632908
37,82780,736.5762939453125,0.14874647184159326,0,0.4896603772374222,-0.4896603772374222
38,80717,534.2954711914062,0.18063207207992857,1,0.44560232122495425,-0.44560232122495425
39,82739,732.5538940429688,0.14787259567835948,0,-0.5691986490485674,0.5691986490485674
40,80920,548.540283203125,0.17539498827447558,1,0.4988604514411662,-0.4988604514411662
41,80960,551.50341796875,0.1454027213205227,0,0.5893255773641219,-0.5893255773641219
42,79689,465.99267578125,0.17210208614813546,1,-0.41554584457356714,0.41554584457356714
43,80295,503.94818115234375,0.13996176404814348,0,-0.5539735065605601,0.5539735065605601
44,82392,695.5178833007812,0.16617856155864993,1,0.4482028195257727,-0.4482028195257727
45,81296,579.53466796875,0.13809753713046494,0,0.554594999199706,-0.554594999199706
46,82740,732.6093139648438,0.1621507828556421,1,0.6114285758417224,-0.6114285758417224
47,78967,427.36090087890625,0.13949337952485433,0,-0.74494796298883,0.74494796298883
48,78373,408.0080261230469,0.16038199955871574,1,0.16686105280738747,-0.16686105280738747
49,82651,723.4937744140625,0.1362321659010131,0,0.5698014592349646,-0.5698014592349646
50,81741,617.1803588867188,0.1587971183491689,1,0.07430714147240443,-0.07430714147240443
